timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power
0.013355016708374023,0,1295.1875,65.049
1.0134868621826172,77,1657.1875,103.157
2.0145158767700195,78,1657.1875,103.57
3.0155608654022217,76,1657.1875,101.785
4.016617774963379,76,1657.1875,102.503
5.0176379680633545,74,1657.1875,101.202
6.018571615219116,73,1657.1875,102.356
7.019495964050293,72,1657.1875,102.748
8.02041244506836,73,1657.1875,91.381
9.021436929702759,73,1657.1875,100.912
10.022463321685791,74,1657.1875,100.012
11.023463249206543,71,1657.1875,100.923
12.024558305740356,77,1657.1875,101.76
13.025448083877563,75,1657.1875,100.684
14.02649188041687,75,1657.1875,92.887
15.027509927749634,77,1657.1875,101.092
16.02846884727478,73,1657.1875,99.649
17.029603004455566,71,1657.1875,98.134
18.030689001083374,73,1657.1875,100.342
19.03149390220642,77,1657.1875,103.647
20.032567739486694,71,1657.1875,105.15
21.03361201286316,74,1657.1875,100.84
22.034546613693237,77,1657.1875,104.572
23.035549879074097,77,1657.1875,100.231
24.036542177200317,76,1657.1875,102.186
25.037583827972412,74,1657.1875,101.435
26.038649320602417,76,1657.1875,101.495
27.039677381515503,76,1657.1875,100.425
28.0404794216156,76,1657.1875,101.085
29.041489601135254,76,1657.1875,103.34
30.042492151260376,76,1657.1875,102.503
31.043421506881714,76,1657.1875,102.47
32.0443377494812,76,1657.1875,101.481
33.04535675048828,76,1657.1875,102.236
34.046289682388306,76,1657.1875,103.038
35.047213315963745,76,1657.1875,91.546
36.048139333724976,75,1657.1875,100.684
37.049156188964844,75,1657.1875,93.254
38.050071001052856,76,1657.1875,104.592
39.05098605155945,76,1657.1875,94.802
40.051942348480225,76,1657.1875,100.118
41.0529682636261,76,1657.1875,101.557
42.0539288520813,79,1657.1875,100.388
43.05484628677368,75,1657.1875,104.41
44.05576133728027,78,1657.1875,104.25
45.05677008628845,76,1657.1875,104.895
46.05768895149231,79,1657.1875,104.669
47.05860733985901,79,1657.1875,102.756
48.059529066085815,77,1657.1875,101.215
49.06054639816284,79,1657.1875,104.71
50.06146311759949,79,1657.1875,102.43
51.06239032745361,79,1657.1875,106.104
52.06331658363342,77,1657.1875,101.997
53.06434154510498,78,1657.1875,105.004
54.065258264541626,79,1657.1875,96.004
55.066171169281006,78,1657.1875,104.269
56.06708478927612,77,1657.1875,104.845
57.0680935382843,79,1657.1875,105.124
58.069007873535156,78,1657.1875,102.588
59.06991958618164,79,1657.1875,106.182
60.07083320617676,79,1657.1875,104.335
61.07184314727783,79,1657.1875,101.991
62.07275867462158,79,1657.1875,105.149
63.0736722946167,79,1657.1875,107.656
64.07458519935608,79,1657.1875,107.324
65.07559728622437,79,1657.1875,96.065
66.07651472091675,79,1657.1875,105.688
67.07747483253479,78,1657.1875,102.967
68.07838726043701,79,1657.1875,106.016
69.07942366600037,77,1657.1875,104.287
70.08033442497253,79,1657.1875,103.946
71.0813262462616,79,1657.1875,106.134
72.08223700523376,79,1657.1875,104.202
73.08324337005615,79,1657.1875,101.933
74.08417224884033,78,1657.1875,105.856
75.0850875377655,79,1657.1875,103.338
76.08601021766663,79,1657.1875,104.507
77.08702111244202,79,1657.1875,104.255
78.0879397392273,79,1657.1875,98.749
79.08885836601257,79,1657.1875,103.421
80.08976817131042,79,1657.1875,96.539
81.09077548980713,78,1657.1875,106.202
82.09169101715088,78,1657.1875,107.033
83.09246873855591,79,1657.1875,106.209
84.09338450431824,77,1657.1875,105.394
85.09439444541931,79,1657.1875,106.827
86.09531474113464,79,1657.1875,105.213
87.09623169898987,79,1657.1875,103.388
88.09724164009094,79,1657.1875,105.504
89.09840774536133,80,1657.1875,104.896
90.09932374954224,79,1657.1875,104.332
91.10023927688599,79,1657.1875,96.729
92.10134434700012,79,1657.1875,103.613
93.10235333442688,78,1657.1875,105.032
94.10337376594543,79,1657.1875,103.331
95.10428524017334,77,1657.1875,102.598
96.10520267486572,79,1657.1875,103.642
97.10620594024658,78,1657.1875,102.625
98.10712242126465,79,1657.1875,103.854
99.10803842544556,79,1657.1875,104.546
100.10899138450623,79,1657.1875,105.483
101.10999989509583,79,1657.1875,104.6
102.11091876029968,79,1657.1875,106.611
103.11191534996033,79,1657.1875,104.106
104.11283731460571,79,1657.1875,98.49
105.11384582519531,79,1657.1875,103.757
106.11475825309753,78,1657.1875,105.304
107.11579608917236,79,1657.1875,103.788
108.11671137809753,77,1657.1875,105.367
109.11771965026855,79,1657.1875,104.022
110.11864042282104,79,1657.1875,106.867
111.11955738067627,79,1657.1875,104.616
112.12047076225281,79,1657.1875,106.258
113.12147903442383,79,1657.1875,107.275
114.12239480018616,79,1657.1875,107.85
115.12331223487854,79,1657.1875,107.007
116.12423276901245,79,1657.1875,109.489
117.12524151802063,78,1657.1875,97.746
118.1261579990387,78,1657.1875,106.948
119.12713074684143,75,1657.1875,97.45
120.12804436683655,79,1657.1875,109.295
121.129065990448,77,1657.1875,105.024
122.12997817993164,79,1657.1875,108.411
123.13089776039124,75,1657.1875,104.515
124.13181805610657,78,1657.1875,105.005
125.13283014297485,78,1657.1875,104.772
126.13375043869019,79,1657.1875,103.696
127.13466715812683,79,1657.1875,105.786
128.135586977005,79,1657.1875,104.674
129.13659191131592,78,1657.1875,105.768
130.1375081539154,79,1657.1875,98.924
131.13852500915527,78,1657.1875,106.186
132.13944935798645,78,1657.1875,97.272
133.14045643806458,79,1657.1875,106.535
134.14137148857117,78,1657.1875,104.693
135.14230465888977,78,1657.1875,109.733
136.1432204246521,75,1657.1875,107.143
137.1442244052887,78,1657.1875,105.566
138.14520573616028,76,1657.1875,105.997
139.14612340927124,77,1657.1875,106.055
140.1470377445221,78,1657.1875,106.813
141.14803457260132,78,1657.1875,106.443
142.1489520072937,78,1657.1875,103.295
143.14988684654236,78,1657.1875,106.84
144.15080380439758,79,1657.1875,106.645
145.1518213748932,77,1657.1875,98.575
146.1527361869812,79,1657.1875,103.416
147.1536648273468,76,1657.1875,104.887
148.15457820892334,79,1657.1875,104.714
149.15559482574463,78,1657.1875,108.312
150.15650629997253,78,1657.1875,105.798
151.15746235847473,78,1657.1875,109.04
152.1583800315857,78,1657.1875,105.677
153.15938258171082,78,1657.1875,107.821
154.16029906272888,78,1657.1875,105.769
155.16121292114258,78,1657.1875,104.662
156.16217064857483,78,1657.1875,104.473
157.16323614120483,79,1657.1875,104.306
158.16438603401184,77,1657.1875,96.828
159.1652946472168,78,1657.1875,105.393
160.16625785827637,75,1657.1875,105.468
161.16725635528564,78,1657.1875,104.189
162.16817259788513,77,1657.1875,108.186
163.16908192634583,79,1657.1875,108.963
164.1699984073639,79,1657.1875,106.113
165.17100286483765,78,1657.1875,103.407
166.1719331741333,78,1657.1875,105.786
167.17285203933716,78,1657.1875,106.161
168.17377042770386,78,1657.1875,103.684
169.17476844787598,78,1657.1875,103.732
170.17585825920105,79,1657.1875,105.76
171.17686820030212,79,1657.1875,105.884
172.1777834892273,79,1657.1875,103.793
173.17886686325073,79,1657.1875,98.478
174.1797833442688,78,1657.1875,103.807
175.18070101737976,77,1657.1875,102.373
176.18176078796387,78,1657.1875,102.7
177.18275952339172,75,1657.1875,104.388
178.1836760044098,78,1657.1875,103.802
179.18459367752075,77,1657.1875,106.706
180.18550658226013,78,1657.1875,103.44
181.18651008605957,77,1657.1875,105.574
182.18742322921753,78,1657.1875,105.456
183.18833875656128,79,1657.1875,103.807
184.18925046920776,78,1657.1875,106.329
185.19025707244873,78,1657.1875,103.49
186.1912112236023,78,1657.1875,106.501
187.19212436676025,79,1657.1875,106.782
188.19304084777832,79,1657.1875,95.972
