timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power
0.01828908920288086,0,1217.1875,64.526
1.018409013748169,14,1351.1875,69.62
2.0195045471191406,15,1351.1875,69.625
3.0205702781677246,14,1351.1875,69.729
4.021652936935425,11,1351.1875,69.231
5.022738933563232,14,1351.1875,69.826
6.02382493019104,14,1351.1875,69.327
7.024976015090942,17,1351.1875,71.006
8.025574445724487,16,1351.1875,70.49
9.026658535003662,16,1351.1875,71.049
10.027701616287231,16,1351.1875,70.732
11.02878475189209,16,1351.1875,70.052
12.02981686592102,16,1351.1875,70.55
13.030894756317139,16,1351.1875,70.44
14.031970977783203,11,1351.1875,70.44
15.033054113388062,16,1351.1875,70.039
16.034085988998413,16,1351.1875,69.842
17.03516721725464,14,1351.1875,67.311
18.036250114440918,16,1351.1875,70.344
19.037343740463257,15,1351.1875,69.747
20.038394927978516,16,1351.1875,69.747
21.039472818374634,16,1351.1875,69.954
22.0405113697052,16,1351.1875,70.052
23.041618585586548,16,1351.1875,70.121
24.042651653289795,16,1351.1875,70.44
25.043728828430176,16,1351.1875,70.148
26.044816732406616,16,1351.1875,70.136
27.04589533805847,12,1351.1875,70.149
28.046954870224,16,1351.1875,70.635
29.04803204536438,16,1351.1875,70.23
30.04910635948181,13,1351.1875,67.679
31.05018663406372,16,1351.1875,69.65
32.05122423171997,17,1351.1875,70.231
33.05227780342102,17,1351.1875,70.344
34.0533561706543,17,1351.1875,70.426
35.05439853668213,17,1351.1875,70.732
36.05561566352844,17,1351.1875,68.372
37.05669379234314,17,1351.1875,70.44
38.057772159576416,17,1351.1875,70.136
39.058932304382324,17,1351.1875,70.523
40.05996489524841,17,1351.1875,70.538
41.06104779243469,18,1351.1875,70.635
42.06212282180786,18,1351.1875,70.538
43.06320142745972,17,1351.1875,70.441
44.06423020362854,17,1351.1875,70.745
45.06529498100281,17,1351.1875,70.632
46.06635785102844,17,1351.1875,70.745
47.06742072105408,17,1351.1875,70.842
48.06844925880432,17,1351.1875,70.453
49.06947374343872,17,1351.1875,71.036
50.07053542137146,17,1351.1875,71.146
51.071619272232056,17,1351.1875,70.939
52.072654247283936,17,1351.1875,70.453
53.073731660842896,17,1351.1875,70.842
54.07481050491333,17,1351.1875,70.523
55.07589912414551,18,1351.1875,69.954
56.07692837715149,17,1351.1875,70.149
57.07800269126892,17,1351.1875,70.051
58.0790753364563,18,1351.1875,70.036
59.08017182350159,18,1351.1875,70.051
60.08120608329773,17,1351.1875,70.134
61.08224153518677,18,1351.1875,69.552
62.0833203792572,18,1351.1875,70.328
63.084399461746216,18,1351.1875,70.343
64.08543300628662,17,1351.1875,70.441
65.08651113510132,17,1351.1875,70.246
66.0875825881958,18,1351.1875,70.051
67.08866119384766,17,1351.1875,70.134
68.08969593048096,17,1351.1875,69.954
69.09077262878418,17,1351.1875,70.538
70.09186029434204,18,1351.1875,70.538
71.09293174743652,17,1351.1875,70.328
72.0939679145813,17,1351.1875,70.343
73.09528422355652,17,1351.1875,70.246
74.09635996818542,17,1351.1875,70.024
75.09743547439575,17,1351.1875,70.231
76.0984799861908,17,1351.1875,69.744
77.09950852394104,17,1351.1875,70.149
78.10058617591858,17,1351.1875,70.356
79.10165929794312,17,1351.1875,69.744
80.10269165039062,17,1351.1875,70.051
81.10377097129822,17,1351.1875,70.149
82.10488200187683,18,1351.1875,70.648
83.10595726966858,17,1351.1875,70.246
84.10699462890625,17,1351.1875,69.954
85.10807609558105,17,1351.1875,70.559
86.10915517807007,17,1351.1875,69.844
87.11022853851318,17,1351.1875,70.538
88.11125779151917,17,1351.1875,70.246
89.11236691474915,17,1351.1875,70.039
90.11339950561523,17,1351.1875,70.523
91.11447501182556,17,1351.1875,70.343
92.11550879478455,17,1351.1875,69.938
93.11658835411072,17,1351.1875,70.744
94.11784648895264,16,1351.1875,70.343
95.11896896362305,17,1351.1875,70.55
