epoch,loss,accuracy,val_loss,val_accuracy,epoch_time
0,0.9252691268920898,0.6870833039283752,0.546875,0.8101728558540344,6.360620498657227
1,0.5699502825737,0.8019583225250244,0.470703125,0.8339427709579468,2.9630234241485596
2,0.4919794797897339,0.8294166326522827,0.45703125,0.8432512879371643,2.8540890216827393
3,0.45344552397727966,0.8406041860580444,0.412109375,0.856798529624939,2.865295886993408
4,0.42415592074394226,0.8505208492279053,0.40234375,0.8618683218955994,2.861513137817383
5,0.4047738313674927,0.8572499752044678,0.384765625,0.8636136651039124,2.8997490406036377
6,0.3871978223323822,0.8630625009536743,0.34765625,0.8676030039787292,2.7533304691314697
7,0.37334638833999634,0.8666874766349792,0.34765625,0.8719248175621033,2.735747814178467
8,0.3619242310523987,0.8716874718666077,0.337890625,0.8751661777496338,2.6790173053741455
9,0.34954333305358887,0.8733749985694885,0.33203125,0.8778257966041565,2.7167422771453857
10,0.3415803611278534,0.8776666522026062,0.330078125,0.8757479786872864,2.7882091999053955
11,0.33402377367019653,0.8801875114440918,0.322265625,0.876329779624939,2.7933638095855713
12,0.32710593938827515,0.8841875195503235,0.3203125,0.8844746947288513,2.826375722885132
13,0.31807804107666016,0.8843125104904175,0.31640625,0.8813995718955994,2.8948185443878174
14,0.3150423467159271,0.8858124613761902,0.314453125,0.8858044743537903,3.0656661987304688
15,0.30674663186073303,0.8898957967758179,0.294921875,0.8850564956665039,2.8706071376800537
16,0.3005138635635376,0.8916249871253967,0.302734375,0.8853058218955994,2.91778564453125
17,0.29461607336997986,0.8945000171661377,0.294921875,0.8876329660415649,2.863649845123291
18,0.2893292307853699,0.8958541750907898,0.302734375,0.8869680762290955,2.7869982719421387
19,0.2831285893917084,0.8983749747276306,0.29296875,0.8848902583122253,2.777371406555176
20,0.2818617820739746,0.8980208039283752,0.296875,0.8869680762290955,2.708611011505127
21,0.2760622799396515,0.9003124833106995,0.29296875,0.8912067413330078,2.7064788341522217
22,0.27220118045806885,0.9020624756813049,0.291015625,0.8901262879371643,2.7160887718200684
23,0.2683330178260803,0.9024999737739563,0.28515625,0.8929520845413208,2.7268478870391846
24,0.2643202841281891,0.9040833115577698,0.291015625,0.8911236524581909,2.713590621948242
25,0.2594641149044037,0.9066458344459534,0.287109375,0.8899600505828857,2.70798921585083
26,0.25690796971321106,0.9070624709129333,0.283203125,0.8916223049163818,2.8457725048065186
27,0.25236666202545166,0.9087499976158142,0.287109375,0.8934507966041565,2.69357967376709
28,0.245953768491745,0.9106041789054871,0.287109375,0.8927027583122253,2.660571813583374
29,0.24394388496875763,0.9110416769981384,0.28125,0.8949467539787292,2.646618366241455
30,0.24052540957927704,0.914354145526886,0.291015625,0.8939494490623474,2.7012085914611816
31,0.23799507319927216,0.9137499928474426,0.2734375,0.8970245718955994,2.71519136428833
32,0.23348119854927063,0.9143750071525574,0.28125,0.895861029624939,2.849036693572998
33,0.2320641726255417,0.9157499670982361,0.28125,0.8927858471870422,2.8888401985168457
34,0.22862516343593597,0.9170833230018616,0.28125,0.8964427709579468,2.723252296447754
35,0.22523021697998047,0.9180833101272583,0.27734375,0.8970245718955994,2.7171220779418945
36,0.22360223531723022,0.9169166684150696,0.283203125,0.8956947922706604,2.7290680408477783
37,0.22029149532318115,0.9194999933242798,0.27734375,0.8975232243537903,2.758392095565796
38,0.2148149460554123,0.9212499856948853,0.2734375,0.8964427709579468,2.716149091720581
39,0.2131310999393463,0.9231874942779541,0.27734375,0.8960272073745728,2.779970169067383
40,0.2100793421268463,0.9237083196640015,0.26953125,0.8971908092498779,2.7396163940429688
41,0.20795434713363647,0.9237083196640015,0.275390625,0.8976894617080688,2.700998306274414
42,0.2043018937110901,0.9265416860580444,0.28125,0.8995179533958435,2.741154432296753
43,0.20059634745121002,0.9275833368301392,0.27734375,0.8983543515205383,2.8644864559173584
44,0.1990126669406891,0.9279166460037231,0.27734375,0.8971076607704163,2.7470507621765137
45,0.19691993296146393,0.9282500147819519,0.275390625,0.8991023898124695,2.780564308166504
46,0.1950611174106598,0.9278333187103271,0.279296875,0.8977725505828857,2.8308329582214355
47,0.19233830273151398,0.9294583201408386,0.28125,0.8989361524581909,2.73479962348938
48,0.19004058837890625,0.9298750162124634,0.28515625,0.8996841311454773,2.750668525695801
49,0.18701644241809845,0.9315000176429749,0.28125,0.9006814956665039,2.7397701740264893
50,0.18328608572483063,0.932770848274231,0.279296875,0.8981881141662598,2.7870113849639893
51,0.18075329065322876,0.9334166646003723,0.279296875,0.9000166058540344,2.764350652694702
52,0.18035534024238586,0.9331874847412109,0.279296875,0.8975232243537903,2.739229440689087
53,0.1771678626537323,0.9353125095367432,0.279296875,0.9031748175621033,2.8999814987182617
54,0.17563354969024658,0.9351249933242798,0.27734375,0.9011801481246948,2.979128360748291
55,0.171823650598526,0.9367291331291199,0.271484375,0.9013463854789734,2.7315900325775146
56,0.16946661472320557,0.9400207996368408,0.2890625,0.8996841311454773,2.76623797416687
57,0.16773609817028046,0.9387291669845581,0.28125,0.9010139107704163,2.8241279125213623
58,0.16535164415836334,0.9391874670982361,0.28515625,0.9020943641662598,2.719501495361328
59,0.1640639454126358,0.9394583106040955,0.29296875,0.8985205888748169,2.713122606277466
60,0.16376028954982758,0.9399583339691162,0.283203125,0.9015957117080688,2.719637870788574
61,0.15963691473007202,0.942145824432373,0.28515625,0.8986036777496338,2.7798380851745605
62,0.16025160253047943,0.9425833225250244,0.28515625,0.9013463854789734,2.797091007232666
63,0.15666502714157104,0.9422083497047424,0.287109375,0.9015957117080688,2.88474702835083
64,0.15526647865772247,0.9431041479110718,0.28125,0.9011801481246948,2.7191364765167236
65,0.15276677906513214,0.9436041712760925,0.28515625,0.9015957117080688,2.7305667400360107
66,0.15386250615119934,0.9424999952316284,0.294921875,0.9026761651039124,2.715723752975464
67,0.15029104053974152,0.9443541765213013,0.302734375,0.8985205888748169,2.7478017807006836
68,0.14684878289699554,0.9454166293144226,0.287109375,0.900182843208313,2.7092466354370117
69,0.14753258228302002,0.9472708106040955,0.29296875,0.8994348049163818,2.716726541519165
70,0.1421763151884079,0.9474166631698608,0.302734375,0.9003490209579468,2.8200113773345947
71,0.14079441130161285,0.9487708210945129,0.29296875,0.9011801481246948,2.8105170726776123
72,0.13914185762405396,0.9489791393280029,0.29296875,0.9020943641662598,2.8437612056732178
73,0.13876348733901978,0.9495833516120911,0.291015625,0.8991023898124695,2.898691177368164
74,0.1375063806772232,0.9508958458900452,0.29296875,0.9030917286872864,2.7907543182373047
75,0.1353113055229187,0.9511041641235352,0.30078125,0.9006814956665039,2.76182222366333
76,0.13447758555412292,0.9514374732971191,0.29296875,0.9012632966041565,2.740772247314453
77,0.13051792979240417,0.9516458511352539,0.310546875,0.9010970592498779,2.7524375915527344
78,0.1297191083431244,0.952958345413208,0.302734375,0.9042552709579468,2.742879629135132
79,0.12732470035552979,0.9536041617393494,0.306640625,0.9037566184997559,2.928154468536377
80,0.12622331082820892,0.9546458125114441,0.310546875,0.8989361524581909,2.797783136367798
81,0.12299422174692154,0.9551041722297668,0.310546875,0.9017619490623474,2.849975109100342
82,0.12424957007169724,0.9538958072662354,0.310546875,0.9009308218955994,2.759500026702881
83,0.12302059680223465,0.9548124670982361,0.33203125,0.8978556990623474,2.770475149154663
84,0.12122206389904022,0.9565207958221436,0.314453125,0.9026761651039124,2.7170846462249756
85,0.12114579230546951,0.9561458230018616,0.314453125,0.8996841311454773,2.7300617694854736
86,0.11932466179132462,0.9563958048820496,0.310546875,0.9015957117080688,2.8135862350463867
87,0.11735528707504272,0.9568958282470703,0.314453125,0.9021775126457214,2.7340471744537354
88,0.11764627695083618,0.9566041827201843,0.314453125,0.9029254913330078,2.795374631881714
89,0.1152220070362091,0.9584375023841858,0.31640625,0.9022606015205383,2.740069627761841
90,0.112512968480587,0.9599375128746033,0.322265625,0.9008477330207825,2.757314682006836
91,0.11099479347467422,0.9600208401679993,0.326171875,0.9009308218955994,2.7124836444854736
92,0.10941966623067856,0.9599375128746033,0.318359375,0.9025930762290955,2.739990234375
93,0.1086614578962326,0.9596458077430725,0.32421875,0.9025099277496338,2.728243112564087
94,0.10829449445009232,0.961104154586792,0.322265625,0.9005983471870422,2.755431652069092
95,0.10777396708726883,0.9617708325386047,0.330078125,0.9035903811454773,2.9564688205718994
96,0.10501138865947723,0.9617499709129333,0.322265625,0.9035903811454773,2.7633965015411377
97,0.10085831582546234,0.9634166359901428,0.3359375,0.9024268388748169,2.7221527099609375
98,0.10193926095962524,0.9626458287239075,0.33203125,0.9020112752914429,2.711350440979004
99,0.10168655961751938,0.9619791507720947,0.33203125,0.905834436416626,2.785357713699341
