timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power,epoch
1.9219152927398682,0.0,61313.0,64.04,0.0
4.703092813491821,0.0,61313.0,64.54,0.0
7.382170677185059,0.0,61313.0,64.23,0.0
10.085190296173096,0.0,61313.0,64.13,0.0
13.680848598480225,0.0,61315.0,64.15,
16.00889015197754,0.0,61315.0,64.15,
18.323843002319336,0.0,61315.0,64.54,
22.506048440933228,0.0,61317.0,64.15,1.0
25.23431944847107,0.0,61317.0,64.44,1.0
27.964335680007935,0.0,61317.0,64.43,1.0
30.690721035003662,0.0,61317.0,64.44,1.0
33.353103160858154,0.0,61317.0,64.54,
35.65973615646362,0.0,61317.0,64.63,
37.942384004592896,0.0,61317.0,65.31,
41.218698263168335,0.0,61317.0,64.63,2.0
43.93246817588806,0.0,61317.0,65.02,2.0
46.674885988235474,0.0,61317.0,64.63,2.0
49.40359807014465,0.0,61317.0,64.73,2.0
52.08228254318237,0.0,61317.0,65.42,
54.38806223869324,0.0,61317.0,64.54,
56.69051504135132,0.0,61317.0,64.34,
60.002119302749634,0.0,61317.0,64.63,3.0
62.72729754447937,0.0,61317.0,64.13,3.0
65.47341418266296,0.0,61317.0,64.13,3.0
68.24792170524597,0.0,61317.0,64.13,3.0
70.93119263648987,0.0,61317.0,64.33,
73.2265555858612,0.0,61317.0,64.33,
75.54836106300354,0.0,61317.0,64.44,
78.93469953536987,0.0,61317.0,64.33,4.0
81.69179463386536,0.0,61317.0,64.23,4.0
84.44460797309875,0.0,61317.0,64.23,4.0
87.19802594184875,0.0,61317.0,64.63,4.0
89.85801696777344,0.0,61317.0,64.54,
92.18641424179077,0.0,61317.0,64.44,
94.49522423744202,0.0,61317.0,64.44,
97.81105136871338,0.0,61317.0,64.33,5.0
100.5399739742279,0.0,61317.0,64.54,5.0
103.25504803657532,0.0,61317.0,65.12,5.0
105.99678134918213,0.0,61317.0,64.73,5.0
108.66021156311035,0.0,61317.0,64.73,
110.96265697479248,0.0,61317.0,64.63,
113.27016854286194,0.0,61317.0,64.63,
116.60084247589111,0.0,61317.0,64.93,6.0
119.36088228225708,0.0,61317.0,64.63,6.0
122.12982702255249,0.0,61317.0,64.54,6.0
124.89952898025513,0.0,61317.0,64.13,6.0
127.5881097316742,0.0,61317.0,64.23,
129.89536690711975,0.0,61317.0,63.94,
132.19053316116333,0.0,61317.0,64.23,
135.5482816696167,0.0,61317.0,64.04,7.0
138.3132085800171,0.0,61317.0,64.33,7.0
141.0933096408844,0.0,61317.0,64.23,7.0
143.863520860672,0.0,61317.0,64.33,7.0
146.5375349521637,0.0,61317.0,64.33,
148.84621262550354,0.0,61317.0,64.23,
151.15266275405884,0.0,61317.0,64.13,
154.46822810173035,0.0,61317.0,64.23,8.0
157.18972158432007,0.0,61317.0,64.24,8.0
159.94975209236145,0.0,61317.0,64.43,8.0
162.69244027137756,0.0,61317.0,64.23,8.0
165.35989141464233,0.0,61317.0,64.44,
167.6780707836151,0.0,61317.0,64.43,
169.98946118354797,0.0,61317.0,64.44,
173.33648681640625,0.0,61317.0,64.44,9.0
176.1220419406891,0.0,61317.0,65.22,9.0
178.90623211860657,0.0,61317.0,64.63,9.0
181.68488788604736,0.0,61317.0,64.43,9.0
184.35145115852356,0.0,61317.0,64.54,
186.6544086933136,0.0,61317.0,63.94,
188.9706757068634,0.0,61317.0,64.34,
192.31793451309204,0.0,61317.0,64.05,10.0
195.05942010879517,0.0,61317.0,63.94,10.0
197.793062210083,0.0,61317.0,63.94,10.0
200.52575635910034,0.0,61317.0,63.85,10.0
203.18225479125977,0.0,61317.0,64.13,
205.49074506759644,0.0,61317.0,64.13,
207.79731607437134,0.0,61317.0,63.94,
211.1076045036316,0.0,61317.0,63.94,11.0
213.81336402893066,0.0,61317.0,64.13,11.0
216.54166316986084,0.0,61317.0,64.13,11.0
219.27412247657776,0.0,61317.0,64.43,11.0
221.92967247962952,0.0,61317.0,64.04,
224.24232411384583,0.0,61317.0,64.04,
226.54687905311584,0.0,61317.0,63.94,
230.09491205215454,0.0,61317.0,64.23,12.0
232.84920859336853,0.0,61317.0,64.23,12.0
235.60591769218445,0.0,61317.0,64.23,12.0
238.35814118385315,0.0,61317.0,64.23,12.0
241.01883244514465,0.0,61317.0,64.33,
243.35037899017334,0.0,61317.0,64.23,
245.66647362709045,0.0,61317.0,64.43,
248.99171209335327,0.0,61317.0,64.43,13.0
251.72392225265503,0.0,61317.0,64.23,13.0
254.4540696144104,0.0,61317.0,63.74,13.0
257.1914973258972,0.0,61317.0,63.74,13.0
259.85975456237793,0.0,61317.0,63.94,
262.17199182510376,0.0,61317.0,63.74,
264.493976354599,0.0,61317.0,64.05,
267.85278701782227,0.0,61317.0,64.23,14.0
270.58975648880005,0.0,61317.0,64.04,14.0
273.3097815513611,0.0,61317.0,64.13,14.0
276.052698135376,0.0,61317.0,63.94,14.0
278.71755170822144,0.0,61317.0,64.15,
281.0267422199249,0.0,61317.0,63.84,
283.3356921672821,0.0,61317.0,64.13,
286.6302833557129,0.0,61317.0,64.43,15.0
289.36119270324707,0.0,61317.0,64.13,15.0
292.0519828796387,0.0,61317.0,64.83,15.0
294.8191499710083,0.0,61317.0,64.13,15.0
297.4890339374542,0.0,61317.0,64.13,
299.80834698677063,0.0,61317.0,64.13,
302.1051015853882,0.0,61317.0,64.43,
305.44242548942566,0.0,61317.0,64.43,16.0
308.20360469818115,0.0,61317.0,64.93,16.0
310.9561629295349,0.0,61317.0,64.44,16.0
313.7147603034973,0.0,61317.0,65.62,16.0
316.3930790424347,0.0,61317.0,64.43,
318.7064383029938,0.0,61317.0,64.54,
321.01692366600037,0.0,61317.0,63.94,
324.3803689479828,0.0,61317.0,64.93,17.0
327.1773188114166,0.0,61317.0,64.23,17.0
329.97411465644836,0.0,61317.0,63.85,17.0
332.75127601623535,0.0,61317.0,63.85,17.0
335.40806794166565,0.0,61317.0,64.44,
337.72225761413574,0.0,61317.0,64.13,
340.0181510448456,0.0,61317.0,64.04,
343.3655776977539,0.0,61317.0,64.23,18.0
346.1051890850067,0.0,61317.0,63.94,18.0
348.8675286769867,0.0,61317.0,64.23,18.0
351.64473724365234,0.0,61317.0,64.15,18.0
354.32490730285645,0.0,61317.0,64.34,
356.6293053627014,0.0,61317.0,64.34,
358.95764660835266,0.0,61317.0,64.33,
362.327290058136,0.0,61317.0,64.33,19.0
365.0673644542694,0.0,61317.0,64.33,19.0
367.797260761261,0.0,61317.0,64.43,19.0
370.5229079723358,0.0,61317.0,64.54,19.0
373.18282651901245,0.0,61317.0,64.55,
375.47955346107483,0.0,61317.0,65.22,
377.79108715057373,0.0,61317.0,64.54,
381.1028587818146,0.0,61317.0,64.54,20.0
383.82326769828796,0.0,61317.0,64.63,20.0
386.5510995388031,0.0,61317.0,64.63,20.0
389.26839995384216,0.0,61317.0,64.13,20.0
391.9318845272064,0.0,61317.0,64.62,
394.22532081604004,0.0,61317.0,64.04,
396.52166867256165,0.0,61317.0,64.04,
399.81092166900635,0.0,61317.0,64.23,21.0
402.5317916870117,0.0,61317.0,64.04,21.0
405.2628734111786,0.0,61317.0,64.34,21.0
407.97382164001465,0.0,61317.0,64.44,21.0
410.6354548931122,0.0,61317.0,64.33,
412.94691038131714,0.0,61317.0,64.24,
415.2541084289551,0.0,61317.0,64.13,
418.5539803504944,0.0,61317.0,64.33,22.0
421.3035922050476,0.0,61317.0,64.44,22.0
424.04016160964966,0.0,61317.0,64.83,22.0
426.81969833374023,0.0,61317.0,64.23,22.0
429.4988212585449,0.0,61317.0,64.54,
431.7988488674164,0.0,61317.0,64.54,
434.1259820461273,0.0,61317.0,64.54,
437.5952274799347,0.0,61317.0,64.83,23.0
440.4261326789856,0.0,61317.0,64.63,23.0
443.20092725753784,0.0,61317.0,64.44,23.0
445.9322762489319,0.0,61317.0,64.93,23.0
448.59622168540955,0.0,61317.0,64.54,
450.90827536582947,0.0,61317.0,64.73,
453.2118122577667,0.0,61317.0,64.73,
456.52872014045715,0.0,61317.0,64.04,24.0
459.28675961494446,0.0,61317.0,64.73,24.0
462.00631952285767,0.0,61317.0,64.23,24.0
464.74360036849976,0.0,61317.0,64.13,24.0
467.4101047515869,0.0,61317.0,64.93,
469.7343635559082,0.0,61317.0,64.43,
472.0483868122101,0.0,61317.0,64.33,
