epoch,accuracy,loss,val_accuracy,val_loss,epoch_time
0,0.7927916646003723,0.6201850175857544,0.8330000042915344,0.4752401113510132,12.523216962814331
1,0.8619166612625122,0.39113932847976685,0.8557500243186951,0.40461283922195435,11.822053670883179
2,0.8767291903495789,0.34469059109687805,0.8729166388511658,0.3632255494594574,11.790231704711914
3,0.8870833516120911,0.3134159743785858,0.8774999976158142,0.3530011475086212,11.797227382659912
4,0.8970416784286499,0.28808000683784485,0.8778333067893982,0.3535594940185547,11.320451736450195
5,0.9041041731834412,0.2640109360218048,0.8788333535194397,0.347817987203598,11.784784317016602
6,0.9087291955947876,0.24748554825782776,0.8859166502952576,0.3296908140182495,11.749122142791748
7,0.9151041507720947,0.22901710867881775,0.8797500133514404,0.34305688738822937,11.257254600524902
8,0.9231666922569275,0.21084517240524292,0.8844166398048401,0.3316238820552826,11.2481210231781
9,0.9284583330154419,0.1930931955575943,0.8812500238418579,0.34363874793052673,11.251348495483398
10,0.934249997138977,0.17985613644123077,0.8741666674613953,0.34835872054100037,11.255008935928345
11,0.9402083158493042,0.16418680548667908,0.890916645526886,0.3346364200115204,11.253690004348755
12,0.9457916617393494,0.15083660185337067,0.875166654586792,0.3786909878253937,11.25159239768982
13,0.9480833411216736,0.14193595945835114,0.8881666660308838,0.3340599536895752,11.254038572311401
14,0.9526041746139526,0.1291428953409195,0.8859999775886536,0.35856568813323975,11.253351211547852
15,0.9573333263397217,0.11777909100055695,0.8911666870117188,0.36951422691345215,11.246891260147095
16,0.9616666436195374,0.10693681985139847,0.8890833258628845,0.3797367811203003,11.5726957321167
17,0.9650416374206543,0.09710387140512466,0.8892499804496765,0.3934304714202881,11.30876898765564
18,0.9688541889190674,0.08747101575136185,0.8887500166893005,0.4088275134563446,11.24940013885498
19,0.9721249938011169,0.07792849838733673,0.8839166760444641,0.4464675188064575,11.250241994857788
20,0.9740833044052124,0.07222279906272888,0.8886666893959045,0.41735196113586426,11.249143362045288
21,0.9771458506584167,0.06398694962263107,0.8865000009536743,0.44022271037101746,11.252463579177856
22,0.9771666526794434,0.06390585750341415,0.8844166398048401,0.4615297317504883,11.252854347229004
23,0.9792708158493042,0.05780193582177162,0.8821666836738586,0.4471266567707062,11.253770351409912
24,0.9831041693687439,0.04822579771280289,0.890666663646698,0.4541325569152832,11.256017446517944
25,0.9831041693687439,0.04687529057264328,0.8859999775886536,0.496835857629776,11.248626470565796
26,0.9845208525657654,0.04491604492068291,0.8849999904632568,0.513447642326355,11.248369932174683
27,0.9852499961853027,0.041884973645210266,0.890666663646698,0.4974347651004791,11.253218412399292
28,0.9865208268165588,0.03812564164400101,0.8831666707992554,0.5832982063293457,11.256088733673096
29,0.9859583377838135,0.03819878771901131,0.8856666684150696,0.5460484623908997,11.251815557479858
30,0.9888125061988831,0.03315812721848488,0.8877500295639038,0.5330460071563721,11.246687412261963
31,0.9896458387374878,0.03146141394972801,0.8894166946411133,0.5477917790412903,11.255306720733643
32,0.9879583120346069,0.03351039066910744,0.8840000033378601,0.5593408942222595,11.247060060501099
33,0.9895833134651184,0.029828447848558426,0.8840000033378601,0.5551275014877319,11.248213768005371
34,0.9899374842643738,0.02988409996032715,0.8819166421890259,0.601740300655365,11.249143362045288
35,0.9904583096504211,0.027335209771990776,0.8812500238418579,0.5835362076759338,11.248407363891602
36,0.9911666512489319,0.025174343958497047,0.8858333230018616,0.575995683670044,11.251962661743164
37,0.9911458492279053,0.026192812249064445,0.8884166479110718,0.6010909676551819,11.248486518859863
38,0.9922916889190674,0.022709811106324196,0.8892499804496765,0.5914826393127441,11.344910621643066
39,0.9913541674613953,0.025693126022815704,0.8889999985694885,0.5765599608421326,11.513237714767456
40,0.9942083358764648,0.018655458465218544,0.8918333053588867,0.6036399602890015,11.62502646446228
41,0.992104172706604,0.023554621264338493,0.8857499957084656,0.5855459570884705,11.634565353393555
42,0.9914583563804626,0.023794051259756088,0.8889999985694885,0.5917190909385681,11.549795866012573
43,0.9913125038146973,0.024716351181268692,0.8885833621025085,0.6031755208969116,11.470826387405396
44,0.9941041469573975,0.01918063312768936,0.8824999928474426,0.6548065543174744,11.631818771362305
