backend,model_type,model_complexity,epochs,batch_size,seed,gpus,definition_time,training_time,testing_time,gpu_0_memory_total
jax,lstm,simple,100,64,42,0,3.879899024963379,474.51121711730957,0.6617803573608398,24570.0
