timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power
0.002785921096801758,0,1217.1875,63.333
1.0031185150146484,16,1391.1875,70.999
2.004309892654419,17,1391.1875,69.328
3.0050740242004395,17,1391.1875,70.61
4.006103992462158,17,1391.1875,70.672
5.007196664810181,16,1391.1875,66.754
6.0081422328948975,17,1393.1875,70.707
7.009116888046265,17,1393.1875,70.477
8.010205745697021,18,1393.1875,71.097
9.011136770248413,18,1393.1875,73.004
10.012129306793213,18,1393.1875,71.228
11.013107776641846,19,1393.1875,73.491
12.014110326766968,20,1393.1875,71.423
13.015105962753296,20,1393.1875,72.972
14.016345262527466,20,1393.1875,72.311
15.017114877700806,20,1393.1875,71.021
16.018096208572388,20,1393.1875,73.163
17.019083261489868,20,1393.1875,71.228
18.02008605003357,20,1393.1875,71.909
19.02100920677185,20,1393.1875,72.116
20.02195119857788,19,1393.1875,71.325
21.022888660430908,20,1393.1875,72.327
22.02388644218445,20,1393.1875,71.508
23.02488350868225,20,1393.1875,73.192
24.025878190994263,20,1393.1875,72.675
25.02719521522522,20,1393.1875,71.325
26.028197765350342,20,1393.1875,71.812
27.029395580291748,20,1393.1875,72.103
28.030412912368774,20,1393.1875,72.213
29.03140950202942,20,1393.1875,72.407
30.03240728378296,20,1393.1875,70.811
31.033416748046875,20,1393.1875,71.313
32.03442883491516,20,1393.1875,73.008
33.0354380607605,20,1393.1875,72.619
34.036458015441895,20,1393.1875,72.796
35.03748369216919,20,1393.1875,72.797
36.03849983215332,20,1393.1875,72.31
37.039515018463135,20,1393.1875,72.813
38.04054141044617,20,1393.1875,71.718
39.04157018661499,20,1393.1875,71.411
40.042622089385986,20,1393.1875,72.103
41.043660163879395,20,1393.1875,73.604
42.044697523117065,20,1393.1875,72.314
43.045727014541626,20,1393.1875,71.909
44.04677081108093,20,1393.1875,72.201
45.047818660736084,20,1393.1875,72.408
46.04881954193115,20,1393.1875,71.828
47.04976153373718,20,1393.1875,72.813
48.05069828033447,20,1393.1875,72.104
49.05164074897766,20,1393.1875,68.372
50.0526237487793,20,1393.1875,72.116
51.0535614490509,20,1393.1875,72.018
52.05450201034546,20,1393.1875,73.186
53.055540323257446,20,1393.1875,72.116
54.056532859802246,20,1393.1875,71.715
55.05749177932739,20,1393.1875,72.006
56.05845332145691,20,1393.1875,71.228
57.059438705444336,20,1393.1875,66.694
58.060657262802124,20,1393.1875,70.936
