backend,model_type,model_complexity,epochs,batch_size,seed,gpus,definition_time,training_time,testing_time,gpu_0_memory_total
jax,lstm,simple,100,64,44,0,3.819423198699951,471.27756810188293,0.6777400970458984,24570.0
