timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power
2.0995986461639404,0,62149.1875,67.491
3.121061325073242,0,62149.1875,67.491
4.121866464614868,0,62149.1875,67.364
5.122941255569458,17,62149.1875,67.783
6.124023675918579,0,62149.1875,67.297
7.125130653381348,0,62149.1875,67.311
8.126221895217896,0,62149.1875,67.199
9.127257823944092,100,62153.1875,100.592
10.128326654434204,100,62153.1875,107.402
11.12935757637024,100,62153.1875,120.314
12.129883289337158,100,62153.1875,121.4
13.130957126617432,100,62153.1875,115.027
14.132032871246338,100,62153.1875,104.651
15.13306975364685,100,62153.1875,105.802
16.139270782470703,0,62153.1875,67.715
17.13986086845398,0,62153.1875,67.664
18.140844345092773,17,62153.1875,80.096
19.141925811767578,0,62153.1875,68.507
20.1430447101593,0,62153.1875,68.014
21.143895626068115,0,62153.1875,67.91
22.144970417022705,0,62153.1875,67.91
23.146111249923706,0,62155.1875,67.715
24.147245407104492,0,62153.1875,67.618
25.148361921310425,95,62153.1875,67.617
26.149481773376465,0,62153.1875,68.602
27.15057349205017,0,62153.1875,67.617
28.15161418914795,100,62153.1875,114.529
29.15264868736267,100,62153.1875,104.616
30.153675317764282,100,62153.1875,103.352
31.154708862304688,100,62153.1875,106.085
32.15578484535217,100,62153.1875,108.813
33.15684485435486,100,62153.1875,114.512
34.15792393684387,100,62153.1875,118.901
35.15898656845093,0,62157.1875,67.715
36.1600821018219,37,62157.1875,67.91
37.16116786003113,0,62157.1875,114.833
38.162267208099365,100,62157.1875,105.538
39.16331362724304,100,62157.1875,103.838
40.16438961029053,100,62157.1875,109.035
41.165464639663696,100,62157.1875,104.737
42.166545152664185,100,62157.1875,104.93
43.16688108444214,100,62157.1875,112.188
44.16795635223389,0,62157.1875,68.604
45.1690468788147,0,62157.1875,117.603
46.17014145851135,0,62157.1875,68.409
47.17118525505066,100,62157.1875,117.654
48.172215700149536,100,62157.1875,122.41
49.17323923110962,100,62157.1875,120.409
50.17391014099121,100,62157.1875,110.917
51.17485308647156,100,62157.1875,104.639
52.175869941711426,100,62157.1875,115.677
53.183831214904785,100,62157.1875,68.299
54.1846821308136,0,62157.1875,67.91
55.185744285583496,0,62157.1875,68.007
56.18679618835449,39,62157.1875,105.538
57.18789267539978,100,62157.1875,107.749
58.188963890075684,100,62157.1875,119.961
59.18999528884888,100,62157.1875,122.249
60.19107532501221,100,62157.1875,116.01
61.19214606285095,100,62157.1875,105.246
62.19322395324707,100,62157.1875,116.465
63.19429349899292,0,62157.1875,68.908
64.19535493850708,8,62157.1875,114.792
65.19641470909119,0,62157.1875,68.409
66.19751310348511,100,62157.1875,118.985
67.19855213165283,100,62157.1875,123.682
68.19963431358337,100,62157.1875,118.003
69.20068001747131,100,62157.1875,108.246
70.20176196098328,100,62157.1875,104.457
71.20279788970947,100,62157.1875,110.671
72.39727973937988,100,62157.1875,72.849
73.3983805179596,0,62157.1875,68.908
74.39945840835571,0,62157.1875,69.006
75.40050554275513,66,62157.1875,118.249
76.4015748500824,100,62157.1875,108.072
77.40266466140747,100,62157.1875,104.942
78.4037446975708,100,62157.1875,106.785
79.4047920703888,100,62157.1875,115.622
80.4058849811554,100,62157.1875,125.509
81.40697908401489,100,62157.1875,122.43
82.40809154510498,0,62157.1875,69.31
83.41650080680847,98,62157.1875,69.283
84.41683292388916,0,62157.1875,69.977
85.41793036460876,100,62157.1875,121.696
86.41900658607483,100,62157.1875,116.689
87.42004704475403,100,62157.1875,107.08
88.42107057571411,100,62157.1875,104.845
89.42215919494629,100,62157.1875,112.758
90.42323589324951,100,62157.1875,122.333
91.42428493499756,100,62157.1875,69.7
92.42532205581665,0,62157.1875,69.602
