backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
tf-keras,lstm,complex,fp16,100,64,46,2,5.2307446002960205,377.92522144317627,2.376938819885254,81920.0
