backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
jax-keras,mlp,complex,mixed_fp16,100,64,44,2,0.03413248062133789,373.83455991744995,5.213680982589722,81920.0
