epoch,loss,mae,val_loss,val_mae,epoch_time
0,0.5077402591705322,0.5503227710723877,0.2934228777885437,0.4290398955345154,6.790019750595093
1,0.22465386986732483,0.3742675483226776,0.0988517627120018,0.2528814673423767,3.656700372695923
2,0.1826668381690979,0.3391501307487488,0.06526576727628708,0.19685889780521393,3.683391571044922
3,0.1638595014810562,0.31662216782569885,0.05412726104259491,0.17963100969791412,3.663952589035034
4,0.1486102193593979,0.3036349415779114,0.049764785915613174,0.1716642677783966,3.632005453109741
5,0.14441315829753876,0.2993098497390747,0.044852741062641144,0.16293804347515106,3.7057671546936035
6,0.128983274102211,0.28202447295188904,0.03991491347551346,0.15345880389213562,3.71244215965271
7,0.12482602149248123,0.2770997881889343,0.038040947169065475,0.15050238370895386,3.674004077911377
8,0.11652415245771408,0.2666926980018616,0.036095451563596725,0.14689402282238007,3.7730469703674316
9,0.11367043852806091,0.2626878321170807,0.030489765107631683,0.1359371393918991,3.709024429321289
10,0.10620883852243423,0.2549421191215515,0.029733147472143173,0.13442635536193848,3.6986100673675537
11,0.10417554527521133,0.2529219388961792,0.02766692265868187,0.13039812445640564,3.7129502296447754
12,0.0984896719455719,0.2454013228416443,0.02684212476015091,0.12820246815681458,3.7786705493927
13,0.094319187104702,0.23942719399929047,0.026803109794855118,0.12807364761829376,3.7223362922668457
14,0.09197433292865753,0.23752039670944214,0.02639188803732395,0.12768015265464783,3.64479398727417
15,0.08599431812763214,0.22807618975639343,0.02383936196565628,0.12134384363889694,3.6424360275268555
16,0.08497796207666397,0.22805839776992798,0.022103095427155495,0.11725477129220963,3.893298864364624
17,0.08008988946676254,0.22069555521011353,0.02474316582083702,0.12324901670217514,3.8182084560394287
18,0.07723231613636017,0.21647201478481293,0.021208690479397774,0.11425871402025223,3.7327730655670166
19,0.07590937614440918,0.214463472366333,0.02008073404431343,0.1110924705862999,3.707010269165039
20,0.0749320238828659,0.21244683861732483,0.021654939278960228,0.11496646702289581,3.6769237518310547
21,0.07105837762355804,0.20798224210739136,0.02093774452805519,0.11234663426876068,3.671435832977295
22,0.07110129296779633,0.20767740905284882,0.022849353030323982,0.11559408158063889,3.7468390464782715
23,0.07086893916130066,0.20824198424816132,0.0197666697204113,0.10982111096382141,3.74890398979187
24,0.0685243159532547,0.2042948603630066,0.020590323954820633,0.11030075699090958,3.7080352306365967
25,0.0656718909740448,0.19961291551589966,0.018676722422242165,0.10624365508556366,3.731283187866211
26,0.0634601041674614,0.19527891278266907,0.018101416528224945,0.10578121244907379,3.844019889831543
27,0.060354746878147125,0.19224554300308228,0.018861396238207817,0.10741503536701202,3.8116822242736816
28,0.06034734845161438,0.19033674895763397,0.01744137518107891,0.10291936248540878,3.7882111072540283
29,0.059879787266254425,0.19046925008296967,0.016712618991732597,0.10043524950742722,3.7386674880981445
30,0.056915149092674255,0.18578511476516724,0.01583290286362171,0.09775351732969284,3.7591001987457275
31,0.056503091007471085,0.18573541939258575,0.016049785539507866,0.09830629080533981,3.745712995529175
32,0.05412985011935234,0.18140868842601776,0.01619550585746765,0.09876026213169098,3.768763780593872
