backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
tf-keras,lstm,simple,mixed_fp16,100,64,45,2,5.223864316940308,191.85466074943542,2.4291598796844482,81920.0
