epoch,accuracy,loss,val_accuracy,val_loss,epoch_time
0,0.6976458430290222,0.8876973390579224,0.815500020980835,0.5450890064239502,5.623027801513672
1,0.8116458058357239,0.5487563610076904,0.8390833139419556,0.4660279154777527,5.358902454376221
2,0.832645833492279,0.4800933301448822,0.8511666655540466,0.42837056517601013,5.119182825088501
3,0.8452916741371155,0.44047191739082336,0.8569999933242798,0.40940341353416443,5.94577431678772
4,0.854562520980835,0.4131828546524048,0.8616666793823242,0.3894270360469818,5.603172779083252
5,0.8603958487510681,0.39366474747657776,0.8668333292007446,0.3736567795276642,5.734151124954224
6,0.8663958311080933,0.3771739602088928,0.8715833425521851,0.3612557053565979,5.059374570846558
7,0.8693749904632568,0.36417073011398315,0.8733333349227905,0.3546534776687622,4.888806343078613
8,0.874625027179718,0.35301172733306885,0.8723333477973938,0.3545445501804352,4.896479368209839
9,0.8765416741371155,0.345591276884079,0.8776666522026062,0.3424014747142792,4.864397764205933
10,0.8814166784286499,0.33239126205444336,0.8759999871253967,0.340812623500824,4.8823065757751465
11,0.8843958377838135,0.32749682664871216,0.8794166445732117,0.3329474925994873,4.855664014816284
12,0.8852291703224182,0.3188224136829376,0.8813333511352539,0.3284063935279846,4.987872362136841
13,0.8867708444595337,0.3130745589733124,0.8832499980926514,0.3222404420375824,5.037789583206177
14,0.8892499804496765,0.3061743676662445,0.8831666707992554,0.3231823146343231,5.00206446647644
15,0.8911874890327454,0.30135029554367065,0.8845833539962769,0.31863299012184143,4.873467922210693
16,0.8922708630561829,0.29386869072914124,0.8861666917800903,0.3168462812900543,4.895875692367554
17,0.8965208530426025,0.2890288233757019,0.8865000009536743,0.3120073974132538,5.016566514968872
18,0.8964375257492065,0.2830820083618164,0.8866666555404663,0.3100722134113312,5.010663986206055
19,0.8994374871253967,0.2801153063774109,0.8855000138282776,0.3119319975376129,4.979277610778809
20,0.9014999866485596,0.27357184886932373,0.8890833258628845,0.30691400170326233,4.939999103546143
21,0.9025624990463257,0.26839902997016907,0.8853333592414856,0.3173755407333374,4.812235116958618
22,0.9037083387374878,0.2650591731071472,0.8883333206176758,0.30927038192749023,4.770099639892578
23,0.9055625200271606,0.2617853879928589,0.8880000114440918,0.3057067096233368,4.798668384552002
24,0.9050416946411133,0.2584545612335205,0.8920833468437195,0.30095556378364563,4.798798561096191
25,0.9063125252723694,0.25398433208465576,0.8910833597183228,0.29867789149284363,4.801811456680298
26,0.9082916378974915,0.2487841248512268,0.890500009059906,0.2991335391998291,4.766652345657349
27,0.909250020980835,0.24608424305915833,0.890916645526886,0.2989550828933716,4.783671140670776
28,0.9117708206176758,0.24266496300697327,0.8877500295639038,0.30158090591430664,4.783785104751587
29,0.9129166603088379,0.23738634586334229,0.8919166922569275,0.2969857454299927,4.830037593841553
30,0.9144999980926514,0.23388798534870148,0.8920000195503235,0.2957743704319,4.817092180252075
31,0.9161249995231628,0.22904671728610992,0.8934999704360962,0.29218819737434387,4.814870834350586
32,0.9177500009536743,0.22656439244747162,0.8925833106040955,0.2961496114730835,4.7919228076934814
33,0.9181041717529297,0.22501124441623688,0.8961666822433472,0.29274237155914307,4.795164585113525
34,0.9182916879653931,0.2234063297510147,0.8900833129882812,0.3033876121044159,4.787468433380127
35,0.9196458458900452,0.21794892847537994,0.8921666741371155,0.2937527298927307,4.778997421264648
36,0.92166668176651,0.21393157541751862,0.8924999833106995,0.2991306185722351,4.76845645904541
37,0.922208309173584,0.21354033052921295,0.8926666378974915,0.29874294996261597,4.77083420753479
38,0.9225416779518127,0.20983374118804932,0.8921666741371155,0.2983603775501251,4.76839017868042
39,0.9249374866485596,0.20583181083202362,0.8970000147819519,0.2945214509963989,4.770414352416992
40,0.9252499938011169,0.20287546515464783,0.8957499861717224,0.29687976837158203,4.790588855743408
41,0.9264583587646484,0.1995036005973816,0.8941666483879089,0.2988922894001007,4.851608753204346
42,0.926562488079071,0.19811472296714783,0.8955000042915344,0.29757383465766907,4.97186803817749
43,0.9286666512489319,0.19557806849479675,0.8973333239555359,0.2941034436225891,4.983335256576538
44,0.9288958311080933,0.1928367167711258,0.8959166407585144,0.30533286929130554,4.984962463378906
45,0.9303541779518127,0.19063115119934082,0.8977500200271606,0.2982963025569916,4.975664138793945
46,0.9319375157356262,0.1864132136106491,0.8997499942779541,0.29388847947120667,4.9717302322387695
47,0.9315416812896729,0.18389877676963806,0.8972499966621399,0.29818928241729736,4.96159553527832
48,0.934458315372467,0.18152105808258057,0.8971666693687439,0.29869207739830017,4.955745220184326
49,0.9337499737739563,0.17875972390174866,0.8975833058357239,0.298325777053833,4.9923787117004395
50,0.9342708587646484,0.17932534217834473,0.8987500071525574,0.2998192012310028,4.981456756591797
51,0.9366666674613953,0.17393778264522552,0.8954166769981384,0.3040198087692261,4.98531174659729
52,0.9365000128746033,0.17293989658355713,0.8988333344459534,0.2998174726963043,4.981977462768555
53,0.9372708201408386,0.17151497304439545,0.9008333086967468,0.2994287312030792,4.974046230316162
54,0.9377708435058594,0.16811779141426086,0.8968333601951599,0.3008124828338623,4.974473476409912
55,0.9386041760444641,0.16629013419151306,0.8964166641235352,0.3013145923614502,4.981384992599487
56,0.9393541812896729,0.1647772639989853,0.8957499861717224,0.3067505657672882,4.997652292251587
