epoch,accuracy,loss,val_accuracy,val_loss,epoch_time
0,0.2171500027179718,2.093249797821045,0.34279999136924744,1.8656375408172607,7.466914653778076
1,0.34927499294281006,1.788542628288269,0.4250999987125397,1.6401675939559937,6.894755125045776
2,0.39982500672340393,1.6428641080856323,0.45890000462532043,1.5314944982528687,6.943506956100464
3,0.43117499351501465,1.5587878227233887,0.4887000024318695,1.4546140432357788,6.862963676452637
4,0.45272499322891235,1.50370454788208,0.5004000067710876,1.414275884628296,6.984076976776123
5,0.4714750051498413,1.4545787572860718,0.5209000110626221,1.365965723991394,6.967587232589722
6,0.48954999446868896,1.4151908159255981,0.5346999764442444,1.3340977430343628,6.943542718887329
7,0.5011500120162964,1.3842148780822754,0.5421000123023987,1.3049421310424805,6.961538791656494
8,0.5137749910354614,1.351624846458435,0.5555999875068665,1.2666841745376587,6.874804258346558
9,0.5266249775886536,1.32218337059021,0.5641000270843506,1.2376506328582764,6.978695631027222
10,0.5306500196456909,1.3018325567245483,0.572700023651123,1.2131298780441284,6.791788816452026
11,0.5434250235557556,1.2729789018630981,0.5812000036239624,1.1931830644607544,6.852485656738281
12,0.5517749786376953,1.2532340288162231,0.5870000123977661,1.1777238845825195,6.850739002227783
13,0.5628499984741211,1.2276819944381714,0.5954999923706055,1.1511566638946533,6.863322973251343
14,0.5695250034332275,1.208405613899231,0.6017000079154968,1.1414649486541748,7.056438446044922
15,0.577049970626831,1.1892763376235962,0.609000027179718,1.120486855506897,7.051015615463257
16,0.5825750231742859,1.1720012426376343,0.6155999898910522,1.1040560007095337,7.075011253356934
17,0.5917249917984009,1.1524968147277832,0.6207000017166138,1.0835007429122925,6.824838638305664
18,0.5988749861717224,1.1313778162002563,0.6219000220298767,1.0816539525985718,6.7028632164001465
19,0.607200026512146,1.111371636390686,0.6284000277519226,1.0605132579803467,6.826234340667725
20,0.6122000217437744,1.101457953453064,0.6365000009536743,1.0503910779953003,6.918578863143921
21,0.6144499778747559,1.088813304901123,0.6359000205993652,1.0458626747131348,6.983704328536987
22,0.6208999752998352,1.0701946020126343,0.6424000263214111,1.0151515007019043,7.069497585296631
23,0.6245250105857849,1.05630624294281,0.644599974155426,1.0137014389038086,7.051715612411499
24,0.6313750147819519,1.0442925691604614,0.6506999731063843,0.9990321397781372,6.886693000793457
25,0.6355999708175659,1.0325334072113037,0.652899980545044,0.987632691860199,6.909534931182861
26,0.6409500241279602,1.016661286354065,0.6568999886512756,0.9807603359222412,6.985056638717651
27,0.6428250074386597,1.0043892860412598,0.6571999788284302,0.9775789976119995,6.961711168289185
28,0.6489499807357788,0.9952254891395569,0.6665999889373779,0.9557214975357056,6.939908742904663
29,0.6556000113487244,0.9744167923927307,0.6676999926567078,0.9507029056549072,6.872503757476807
30,0.6606749892234802,0.9635918140411377,0.6682999730110168,0.9438415765762329,6.949660778045654
31,0.663349986076355,0.9548767805099487,0.6718999743461609,0.9369596838951111,6.784830331802368
32,0.6656749844551086,0.9480423927307129,0.6771000027656555,0.9265540242195129,6.860814571380615
33,0.6699000000953674,0.9319494962692261,0.6758000254631042,0.9243040084838867,6.409161806106567
34,0.67535001039505,0.9219613075256348,0.6815000176429749,0.9218945503234863,6.771692991256714
35,0.6765249967575073,0.9153541922569275,0.682200014591217,0.9088127017021179,6.570656061172485
36,0.6817749738693237,0.9007632732391357,0.6823999881744385,0.907249391078949,6.820038318634033
37,0.6818249821662903,0.8950114250183105,0.6825000047683716,0.9097021222114563,6.813852787017822
38,0.6877999901771545,0.8856915235519409,0.689300000667572,0.8928990364074707,6.820822715759277
39,0.6924499869346619,0.8756074905395508,0.6912999749183655,0.8850595951080322,6.70880651473999
40,0.6933500170707703,0.8658410906791687,0.6902999877929688,0.8869011998176575,6.890454292297363
41,0.6962500214576721,0.8574404120445251,0.6814000010490417,0.9094926714897156,6.7316858768463135
42,0.6963250041007996,0.8563007116317749,0.6945000290870667,0.8746798634529114,6.410543441772461
43,0.7013499736785889,0.8473848700523376,0.6985999941825867,0.8726393580436707,6.770795583724976
44,0.7072250247001648,0.831529974937439,0.6960999965667725,0.8709425926208496,6.803666591644287
45,0.708549976348877,0.8235620260238647,0.6996999979019165,0.8623672127723694,6.936148166656494
46,0.7114250063896179,0.8157464265823364,0.6985999941825867,0.8653217554092407,6.867178916931152
47,0.7151749730110168,0.8119139671325684,0.7009999752044678,0.8655401468276978,6.900471210479736
48,0.7157999873161316,0.8041964769363403,0.7056000232696533,0.8524783253669739,6.779363393783569
49,0.7232000231742859,0.7913195490837097,0.7023000121116638,0.8533369302749634,7.031005620956421
50,0.7217749953269958,0.7867974638938904,0.7053999900817871,0.8476681709289551,6.960904836654663
51,0.7228000164031982,0.7841498851776123,0.7071999907493591,0.8459856510162354,6.887723922729492
52,0.7284500002861023,0.7677807211875916,0.7077000141143799,0.8438292741775513,6.6656129360198975
53,0.7272499799728394,0.7683197855949402,0.7095000147819519,0.8414183855056763,6.33102822303772
54,0.7315250039100647,0.760352373123169,0.7085000276565552,0.8383909463882446,6.773544549942017
55,0.7371500134468079,0.7454434633255005,0.7099999785423279,0.8357412219047546,6.797211408615112
56,0.7379000186920166,0.7464322447776794,0.7150999903678894,0.8248152136802673,6.5898332595825195
57,0.7389000058174133,0.7397451400756836,0.70660001039505,0.8417783379554749,6.406277894973755
58,0.739300012588501,0.7364225387573242,0.7146999835968018,0.8281905055046082,6.677316427230835
59,0.7422999739646912,0.729194164276123,0.7092000246047974,0.8344165086746216,6.5184104442596436
60,0.7432500123977661,0.723796546459198,0.7138000130653381,0.8285883665084839,6.404583215713501
61,0.7443000078201294,0.7155349850654602,0.7135999798774719,0.8310862183570862,6.584021091461182
62,0.7469000220298767,0.7104228734970093,0.7160999774932861,0.823994517326355,6.899635553359985
63,0.751550018787384,0.6999233365058899,0.7178000211715698,0.818474292755127,6.924004077911377
64,0.7529249787330627,0.6959288120269775,0.715399980545044,0.8219535946846008,6.7916436195373535
65,0.7521499991416931,0.6956430077552795,0.7185999751091003,0.8195074200630188,6.668093681335449
66,0.7557500004768372,0.6862807869911194,0.7208999991416931,0.8214328289031982,6.774034261703491
67,0.7587000131607056,0.6770296692848206,0.715499997138977,0.830868661403656,6.767741680145264
68,0.7598749995231628,0.6773397326469421,0.7106000185012817,0.8360734581947327,6.527333974838257
69,0.7642499804496765,0.6628502607345581,0.7182999849319458,0.8176931142807007,6.636744260787964
70,0.7619500160217285,0.6657882332801819,0.7217000126838684,0.8167225122451782,6.864235162734985
71,0.7667499780654907,0.6565868854522705,0.7192000150680542,0.8191647529602051,6.831946134567261
72,0.7682250142097473,0.6499475836753845,0.7188000082969666,0.8140589594841003,6.864444255828857
73,0.7695500254631042,0.6461302042007446,0.7184000015258789,0.8162147998809814,6.638258695602417
74,0.7675999999046326,0.6508127450942993,0.7204999923706055,0.8130713105201721,6.7611682415008545
75,0.7738999724388123,0.6347684264183044,0.7235999703407288,0.8145383596420288,6.653095722198486
76,0.7750250101089478,0.6317998766899109,0.7229999899864197,0.8104451894760132,6.868350982666016
77,0.7767999768257141,0.6261371970176697,0.7189000248908997,0.8208986520767212,7.038545846939087
78,0.774025022983551,0.6296717524528503,0.7276999950408936,0.8022313714027405,7.058705806732178
79,0.7778000235557556,0.6175728440284729,0.7207000255584717,0.8149626851081848,7.042067289352417
80,0.7823500037193298,0.6135930418968201,0.722599983215332,0.8115166425704956,7.040342569351196
81,0.7847750186920166,0.6101648807525635,0.7235000133514404,0.8113769292831421,6.830246448516846
82,0.7853500247001648,0.5990030765533447,0.7231000065803528,0.8129223585128784,6.856036186218262
83,0.7848250269889832,0.5964073538780212,0.7217000126838684,0.8189098834991455,6.8953046798706055
84,0.7863500118255615,0.596893846988678,0.7225000262260437,0.8175643086433411,6.926036596298218
85,0.7893499732017517,0.5921226739883423,0.7246999740600586,0.8162232637405396,7.022094249725342
