timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power
0.0032939910888671875,0,1271.1875,64.063
1.0044913291931152,0,1271.1875,64.257
2.0057058334350586,8,2269.1875,69.576
3.0061001777648926,26,2269.1875,68.796
4.0071868896484375,12,2269.1875,66.534
5.008285284042358,27,2269.1875,68.589
6.009376049041748,14,2269.1875,71.559
7.010443449020386,22,2269.1875,68.104
8.01150393486023,21,2269.1875,79.997
9.01258635520935,15,2269.1875,68.09
10.013679504394531,9,2269.1875,69.699
11.0147385597229,25,2269.1875,78.624
12.015819072723389,23,2269.1875,67.034
13.016875743865967,19,2269.1875,68.893
14.017919301986694,17,2269.1875,69.478
15.019032955169678,25,2269.1875,70.768
16.020085096359253,11,2269.1875,75.169
17.02116894721985,27,2269.1875,67.91
18.02233052253723,12,2269.1875,81.37
19.023396253585815,25,2269.1875,67.228
20.024450540542603,17,2269.1875,69.283
21.025516510009766,19,2269.1875,66.937
22.026573181152344,13,2269.1875,80.108
23.027671098709106,24,2269.1875,67.228
24.028748750686646,18,2269.1875,68.796
25.029829740524292,20,2269.1875,76.476
26.03088641166687,23,2269.1875,68.215
27.03197979927063,13,2269.1875,74.031
28.03303623199463,27,2269.1875,67.034
29.034085512161255,12,2269.1875,68.893
30.03514528274536,26,2269.1875,68.909
31.036194324493408,15,2269.1875,74.918
32.03729224205017,21,2269.1875,65.536
33.038397550582886,14,2269.1875,69.088
34.03954243659973,22,2269.1875,69.103
35.040627241134644,15,2269.1875,70.769
36.04167914390564,26,2269.1875,69.685
37.04233002662659,12,2269.1875,76.459
38.04344701766968,27,2269.1875,68.818
39.04456400871277,11,2269.1875,74.221
40.04507255554199,24,2269.1875,68.796
41.04615378379822,13,2269.1875,71.17
42.04725670814514,27,2269.1875,68.601
43.048360109329224,9,2269.1875,66.924
44.04948139190674,25,2269.1875,69.977
45.05056381225586,12,2269.1875,83.612
46.05168032646179,26,2269.1875,67.325
47.05279350280762,21,2269.1875,68.893
48.053895235061646,12,2269.1875,76.751
49.05505728721619,28,2269.1875,67.521
50.05630540847778,20,2269.1875,68.893
51.057405948638916,13,2269.1875,67.52
