backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
jax-keras,mlp,simple,mixed_fp16,100,64,44,2,0.026790380477905273,154.7924289703369,3.431248903274536,81920.0
