backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
tf-keras,mlp,complex,mixed_fp16,100,64,42,2,5.206003665924072,171.8423843383789,6.419164657592773,81920.0
