timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power
0.014239788055419922,0,1195.1875,62.577
1.0153145790100098,28,1323.1875,66.827
2.0163803100585938,28,1323.1875,66.52
3.0174198150634766,27,1323.1875,67.43
4.01846170425415,28,1323.1875,67.034
5.01935601234436,28,1323.1875,66.834
6.020362138748169,28,1323.1875,66.827
7.021377325057983,28,1323.1875,66.729
8.022422790527344,27,1323.1875,66.437
9.02345061302185,28,1323.1875,66.827
10.024480104446411,28,1323.1875,66.542
11.025491714477539,28,1323.1875,66.736
12.026349782943726,27,1323.1875,66.632
13.027402639389038,28,1323.1875,67.138
14.028441190719604,27,1323.1875,66.639
15.02946949005127,28,1323.1875,66.834
16.030494451522827,28,1323.1875,66.639
17.031514167785645,28,1323.1875,66.347
18.032573699951172,28,1323.1875,66.737
19.033623695373535,28,1323.1875,66.144
20.034651279449463,28,1323.1875,66.047
21.035684823989868,27,1323.1875,66.736
22.0366952419281,28,1323.1875,67.131
23.037718057632446,39,1323.1875,68.504
24.038746118545532,29,1323.1875,67.235
25.039796590805054,29,1323.1875,67.423
26.040823698043823,28,1323.1875,67.326
27.04185390472412,29,1323.1875,67.423
28.042886972427368,28,1323.1875,67.228
29.043917417526245,28,1323.1875,66.834
30.04494857788086,28,1323.1875,66.924
31.045982360839844,28,1323.1875,67.228
32.04703187942505,28,1323.1875,67.333
33.04805612564087,28,1323.1875,66.813
34.049076318740845,29,1323.1875,68.893
35.050113677978516,28,1323.1875,67.228
36.051140785217285,28,1323.1875,66.931
37.05216383934021,27,1323.1875,67.034
38.05322217941284,24,1323.1875,66.152
39.054288148880005,25,1323.1875,66.541
40.055351972579956,24,1323.1875,66.249
41.05639672279358,27,1323.1875,66.944
42.05742788314819,28,1323.1875,66.737
43.058481216430664,28,1323.1875,66.931
44.05953097343445,27,1323.1875,67.034
45.0605742931366,28,1323.1875,66.834
46.0615930557251,40,1323.1875,69.283
47.06262922286987,27,1323.1875,67.43
48.063658237457275,27,1323.1875,67.43
49.06470537185669,27,1323.1875,67.028
50.06576609611511,28,1323.1875,67.228
51.06680488586426,29,1323.1875,67.723
52.06784391403198,28,1323.1875,67.722
53.068878412246704,28,1323.1875,67.528
54.06993103027344,27,1323.1875,66.347
55.07097363471985,28,1323.1875,67.235
56.07201623916626,28,1323.1875,66.437
57.07307195663452,27,1323.1875,66.834
58.074100494384766,28,1323.1875,67.235
59.07513117790222,28,1323.1875,67.228
60.07618427276611,27,1323.1875,67.43
61.07722234725952,28,1323.1875,67.229
62.07827019691467,24,1323.1875,67.138
63.07933568954468,27,1323.1875,66.047
64.08036732673645,29,1323.1875,67.333
65.0813946723938,29,1323.1875,67.131
66.082448720932,28,1323.1875,66.054
67.08350443840027,27,1323.1875,67.527
68.08455967903137,28,1323.1875,67.521
69.08558773994446,39,1323.1875,68.407
70.0863344669342,28,1323.1875,67.119
71.08732891082764,25,1323.1875,66.249
72.08828091621399,24,1323.1875,66.944
73.0893177986145,28,1323.1875,67.715
74.09028887748718,28,1323.1875,67.813
75.09128260612488,25,1323.1875,66.437
76.0922429561615,24,1323.1875,66.437
77.09231853485107,28,1323.1875,67.131
78.09333419799805,28,1323.1875,67.423
79.09436058998108,28,1323.1875,67.423
80.09541296958923,28,1323.1875,67.423
81.09644293785095,35,1323.1875,68.796
82.09750604629517,28,1323.1875,66.924
83.09856104850769,28,1323.1875,67.52
84.09959149360657,27,1323.1875,67.034
85.10063433647156,28,1323.1875,67.423
86.10166311264038,29,1323.1875,67.716
87.10269451141357,29,1323.1875,67.52
88.103759765625,29,1323.1875,67.91
89.10479712486267,29,1323.1875,67.813
90.10585951805115,24,1323.1875,67.326
91.10689735412598,28,1323.1875,67.326
92.10793256759644,28,1323.1875,67.896
93.1089596748352,27,1323.1875,68.008
94.10999870300293,29,1323.1875,67.312
95.11102533340454,28,1323.1875,67.131
96.11205172538757,28,1323.1875,67.409
97.11308693885803,29,1323.1875,67.618
98.11412167549133,29,1323.1875,67.716
99.11515259742737,28,1323.1875,67.813
100.11618971824646,28,1323.1875,68.008
101.11723589897156,28,1323.1875,67.813
102.1182701587677,29,1323.1875,67.91
103.11931490898132,28,1323.1875,68.105
