timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power,epoch
1.473179817199707,0.0,61307.0,63.35,0.0
4.020828485488892,0.0,61307.0,63.45,0.0
6.558454990386963,0.0,61307.0,63.45,0.0
9.111157417297363,0.0,61307.0,63.37,0.0
12.584897994995117,0.0,61307.0,63.37,
14.879925727844238,0.0,61307.0,63.47,
17.172399282455444,0.0,61307.0,64.23,
21.001354694366455,0.0,61309.0,63.26,1.0
23.563947200775146,0.0,61309.0,63.55,1.0
26.11501955986023,0.0,61309.0,63.45,1.0
28.676324367523193,0.0,61309.0,63.55,1.0
31.261523008346558,0.0,61309.0,63.45,
33.574347257614136,0.0,61309.0,63.45,
35.86306643486023,0.0,61309.0,63.45,
38.9347870349884,0.0,61309.0,64.04,2.0
41.521530628204346,0.0,61309.0,63.55,2.0
44.12405061721802,0.0,61309.0,63.94,2.0
46.741315841674805,0.0,61309.0,63.74,2.0
49.33789396286011,0.0,61309.0,63.55,
51.64466118812561,0.0,61309.0,63.56,
53.95604348182678,0.0,61309.0,63.05,
57.00891423225403,0.0,61309.0,63.94,3.0
59.59819769859314,0.0,61309.0,63.26,3.0
62.251803398132324,0.0,61309.0,62.95,3.0
64.85047245025635,0.0,61309.0,62.95,3.0
67.50468754768372,0.0,61309.0,62.86,
69.79772400856018,0.0,61309.0,62.97,
72.0889995098114,0.0,61309.0,62.97,
75.10976147651672,0.0,61309.0,62.97,4.0
77.670001745224,0.0,61309.0,63.26,4.0
80.23663520812988,0.0,61309.0,63.05,4.0
82.78376007080078,0.0,61309.0,62.97,4.0
85.35642504692078,0.0,61309.0,63.05,
87.64813423156738,0.0,61309.0,63.16,
89.94319128990173,0.0,61309.0,63.27,
92.9874575138092,0.0,61309.0,63.26,5.0
95.54101514816284,0.0,61309.0,63.26,5.0
98.10399794578552,0.0,61309.0,63.26,5.0
100.76050019264221,0.0,61309.0,63.37,5.0
103.37441229820251,0.0,61309.0,63.55,
105.67877554893494,0.0,61309.0,63.35,
107.97430467605591,0.0,61309.0,63.37,
111.03998565673828,0.0,61309.0,63.45,6.0
113.61111736297607,0.0,61309.0,63.47,6.0
116.1705732345581,0.0,61309.0,63.37,6.0
118.71742343902588,0.0,61309.0,63.45,6.0
121.27701306343079,0.0,61309.0,62.95,
123.56422877311707,0.0,61309.0,63.17,
125.85394191741943,0.0,61309.0,62.84,
128.88583040237427,0.0,61309.0,62.95,7.0
131.46690940856934,0.0,61309.0,62.95,7.0
134.01625657081604,0.0,61309.0,63.06,7.0
136.54733729362488,0.0,61309.0,63.06,7.0
139.1447823047638,0.0,61309.0,62.95,
141.43607020378113,0.0,61309.0,63.06,
143.73316955566406,0.0,61309.0,63.35,
146.7697319984436,0.0,61309.0,63.06,8.0
149.28277111053467,0.0,61309.0,63.27,8.0
151.83176279067993,0.0,61309.0,63.37,8.0
154.3478443622589,0.0,61309.0,63.26,8.0
156.91146898269653,0.0,61309.0,63.27,
159.17266011238098,0.0,61309.0,63.16,
161.45958137512207,0.0,61309.0,63.47,
164.46819806098938,0.0,61309.0,63.26,9.0
167.05824828147888,0.0,61309.0,63.47,9.0
169.63430762290955,0.0,61309.0,63.35,9.0
172.23907661437988,0.0,61309.0,63.37,9.0
174.83951544761658,0.0,61309.0,63.84,
177.11844301223755,0.0,61309.0,63.65,
179.40543627738953,0.0,61309.0,63.56,
182.44242596626282,0.0,61309.0,63.74,10.0
184.98119497299194,0.0,61309.0,63.65,10.0
187.54315447807312,0.0,61309.0,63.05,10.0
190.07182955741882,0.0,61309.0,63.26,10.0
192.62945008277893,0.0,61309.0,63.06,
194.90141367912292,0.0,61309.0,63.27,
197.17127466201782,0.0,61309.0,62.95,
200.19460678100586,0.0,61309.0,63.05,11.0
202.70668268203735,0.0,61309.0,63.35,11.0
205.25011253356934,0.0,61309.0,63.24,11.0
207.7674744129181,0.0,61309.0,63.05,11.0
210.32706260681152,0.0,61309.0,63.17,
212.6179928779602,0.0,61309.0,63.35,
214.89533615112305,0.0,61309.0,63.26,
217.93832302093506,0.0,61309.0,63.37,12.0
220.46406722068787,0.0,61309.0,63.27,12.0
222.99107027053833,0.0,61309.0,63.45,12.0
225.60227012634277,0.0,61309.0,63.35,12.0
228.20324063301086,0.0,61309.0,63.56,
230.49277234077454,0.0,61309.0,63.55,
232.78775715827942,0.0,61309.0,63.45,
235.82211542129517,0.0,61309.0,63.45,13.0
238.3612356185913,0.0,61309.0,64.24,13.0
240.85669898986816,0.0,61309.0,63.74,13.0
243.3808822631836,0.0,61309.0,63.94,13.0
245.9405815601349,0.0,61309.0,63.56,
248.21559596061707,0.0,61309.0,64.33,
250.47760319709778,0.0,61309.0,63.74,
253.46274423599243,0.0,61309.0,63.26,14.0
256.006067276001,0.0,61309.0,63.37,14.0
258.55058455467224,0.0,61309.0,63.17,14.0
261.2526812553406,0.0,61309.0,63.17,14.0
263.81929755210876,0.0,61309.0,63.27,
266.11009430885315,0.0,61309.0,63.16,
268.3811414241791,0.0,61309.0,64.13,
271.4093861579895,0.0,61309.0,63.37,15.0
273.9347896575928,0.0,61309.0,63.26,15.0
276.4736227989197,0.0,61309.0,63.45,15.0
279.0170681476593,0.0,61309.0,63.35,15.0
281.5871777534485,0.0,61309.0,63.47,
