epoch,loss,accuracy,val_loss,val_accuracy,epoch_time
0,1.9467291666666666,0.5754375,1.8098819813829787,0.6795212765957447,1.960284948348999
1,1.8011770833333334,0.7044375,1.7662483377659575,0.7354554521276596,1.8801565170288086
2,1.7776458333333334,0.7286875,1.7533660239361701,0.7500831117021277,1.8356757164001465
3,1.7685,0.7349375,1.7484208776595744,0.7519946808510638,1.81843900680542
4,1.7652604166666668,0.738125,1.7454288563829787,0.7547373670212766,1.8409461975097656
5,1.7618125,0.7411458333333333,1.7430186170212767,0.7586436170212766,1.8336966037750244
6,1.7604895833333334,0.7427916666666666,1.7413979388297873,0.7589760638297872,1.8609728813171387
7,1.7589166666666667,0.7425833333333334,1.7396525930851063,0.7582280585106383,1.9163787364959717
8,1.7559270833333334,0.7465208333333333,1.737782579787234,0.7608876329787234,1.7066705226898193
9,1.7551979166666667,0.7461458333333333,1.7374501329787233,0.7616356382978723,1.665177583694458
10,1.7552916666666667,0.7465625,1.7369514627659575,0.7615525265957447,1.6576752662658691
11,1.7545104166666667,0.7466458333333333,1.7363696808510638,0.7620511968085106,1.655245065689087
12,1.75409375,0.7476666666666667,1.7362450132978724,0.761968085106383,1.6534080505371094
13,1.7535,0.7484166666666666,1.7357463430851063,0.7628823138297872,1.6556410789489746
14,1.7539583333333333,0.7478125,1.7357463430851063,0.7627160904255319,1.6552760601043701
15,1.753125,0.7481041666666667,1.735330784574468,0.7625498670212766,1.6495273113250732
16,1.75225,0.7488125,1.7352476728723405,0.7627160904255319,1.649623155593872
17,1.752875,0.7477708333333334,1.7350398936170213,0.7630485372340425,1.6525039672851562
18,1.7521770833333334,0.7491041666666667,1.7350398936170213,0.7632147606382979,1.6459851264953613
19,1.7518125,0.7490416666666667,1.7344996675531914,0.7631316489361702,1.6467840671539307
20,1.7526875,0.7463958333333334,1.7345412234042554,0.7632978723404256,1.6498162746429443
21,1.7523958333333334,0.7477083333333333,1.7346658909574468,0.7632978723404256,1.6472151279449463
22,1.7518854166666666,0.7479583333333333,1.7343334441489362,0.7637134308510638,1.6484603881835938
23,1.7509166666666667,0.7514583333333333,1.7344165558510638,0.7636303191489362,1.6426937580108643
24,1.7523645833333332,0.7493125,1.7342918882978724,0.7641289893617021,1.6476366519927979
25,1.7516875,0.7494791666666667,1.7342503324468086,0.7638796542553191,1.6457300186157227
26,1.7512708333333333,0.7509166666666667,1.7344581117021276,0.7631316489361702,1.6537199020385742
27,1.7513333333333334,0.7494375,1.7340425531914894,0.7643783244680851,1.6498799324035645
28,1.7514375,0.7493333333333333,1.7335438829787233,0.7639627659574468,1.6500263214111328
29,1.7506875,0.7510625,1.7337932180851063,0.7642121010638298,1.6495492458343506
30,1.7519270833333334,0.7495208333333333,1.7337101063829787,0.7640458776595744,1.6474072933197021
31,1.751,0.7495,1.7332529920212767,0.7644614361702128,1.6490604877471924
32,1.7513229166666666,0.7500416666666667,1.7337101063829787,0.7632978723404256,1.6530327796936035
33,1.7506458333333332,0.7509791666666666,1.733876329787234,0.7640458776595744,1.6462695598602295
34,1.7503645833333332,0.7515208333333333,1.7335023271276595,0.7645445478723404,1.6451399326324463
35,1.750875,0.7510416666666667,1.733668550531915,0.7645445478723404,1.6452555656433105
36,1.7511458333333334,0.7486041666666666,1.7332945478723405,0.7647107712765957,1.645709753036499
37,1.7501770833333334,0.7504583333333333,1.7330452127659575,0.7647938829787234,1.6465718746185303
38,1.7511979166666667,0.7508958333333333,1.7335438829787233,0.7639627659574468,1.6580820083618164
39,1.7512291666666666,0.7494583333333333,1.7338347739361701,0.7639627659574468,1.6381065845489502
40,1.7515625,0.7496875,1.733668550531915,0.7645445478723404,1.6395337581634521
41,1.751,0.749875,1.7332529920212767,0.7650432180851063,1.6420152187347412
42,1.7502708333333334,0.7521666666666667,1.7332945478723405,0.7646276595744681,1.6405231952667236
43,1.75134375,0.74975,1.7335854388297873,0.7649601063829787,1.6408367156982422
44,1.7512604166666668,0.7495208333333333,1.7333361037234043,0.7647107712765957,1.6394188404083252
45,1.7501458333333333,0.7511875,1.7337516622340425,0.7639627659574468,1.6494827270507812
46,1.7507916666666667,0.7500833333333333,1.7332529920212767,0.7646276595744681,1.639110803604126
47,1.75096875,0.7503541666666667,1.7334607712765957,0.7642121010638298,1.6390466690063477
48,1.751,0.7505416666666667,1.7331698803191489,0.7647938829787234,1.6389050483703613
49,1.75075,0.7508958333333333,1.7335023271276595,0.7637134308510638,1.6442108154296875
50,1.7500208333333334,0.7516875,1.7330036569148937,0.7639627659574468,1.6394214630126953
51,1.7506145833333333,0.7511041666666667,1.733128324468085,0.7641289893617021,1.6678764820098877
52,1.7515625,0.7496875,1.7332529920212767,0.7634640957446809,1.6380999088287354
53,1.75078125,0.7508125,1.7329621010638299,0.7642121010638298,1.6385364532470703
54,1.7503854166666666,0.7508541666666667,1.733128324468085,0.7643783244680851,1.6378757953643799
55,1.75065625,0.7514166666666666,1.733377659574468,0.7638796542553191,1.6384832859039307
56,1.75103125,0.7500625,1.7330452127659575,0.7644614361702128,1.636518955230713
57,1.7503541666666667,0.7512291666666666,1.7330867686170213,0.7646276595744681,1.6606554985046387
58,1.7504791666666666,0.7502291666666666,1.7330452127659575,0.7639627659574468,1.6351675987243652
59,1.7508229166666667,0.7509166666666667,1.7327958776595744,0.7645445478723404,1.6353020668029785
60,1.7509791666666668,0.75025,1.7332114361702127,0.7634640957446809,1.631397008895874
61,1.75025,0.7521458333333333,1.7332529920212767,0.7645445478723404,1.630526065826416
62,1.7507395833333332,0.7495208333333333,1.7332529920212767,0.7642952127659575,1.629887580871582
63,1.7508333333333332,0.7497916666666666,1.7332529920212767,0.7645445478723404,1.6410942077636719
64,1.7505520833333332,0.7505833333333334,1.7330867686170213,0.7647938829787234,1.6280479431152344
65,1.7506354166666667,0.7502083333333334,1.733128324468085,0.7645445478723404,1.631032943725586
66,1.7511354166666666,0.7496458333333333,1.733377659574468,0.7640458776595744,1.6303291320800781
67,1.7504375,0.7513125,1.7331698803191489,0.7635472074468085,1.6312322616577148
68,1.7501145833333334,0.7525,1.7330036569148937,0.7640458776595744,1.6896324157714844
69,1.7501458333333333,0.7516875,1.7330036569148937,0.7641289893617021,1.923513412475586
