timestamp,epoch,gpu_2_utilization,gpu_2_memory_used,gpu_2_power
2.350003957748413,0,4.0,61315.0,65.11
2.80405330657959,0,8.0,61315.0,65.31
3.276996374130249,0,9.0,61315.0,65.04
3.6985297203063965,0,12.0,61315.0,65.04
5.139232397079468,0,0.0,61317.0,65.04
7.723052263259888,1,12.0,61317.0,65.13
8.168833255767822,1,4.0,61317.0,65.13
8.64573884010315,1,8.0,61317.0,65.83
9.110357999801636,1,11.0,61317.0,65.04
9.277143955230713,1,1.0,61317.0,65.23
10.02585744857788,2,6.0,61317.0,65.13
10.457140922546387,2,10.0,61317.0,65.84
10.89466118812561,2,12.0,61317.0,65.33
11.334255933761597,2,12.0,61317.0,65.04
11.499932050704956,2,2.0,61317.0,65.23
12.213120460510254,3,5.0,61317.0,65.23
12.695991277694702,3,10.0,61317.0,65.13
13.185094118118286,3,4.0,61317.0,65.13
13.658560037612915,3,8.0,61317.0,65.23
13.823253393173218,3,0.0,61317.0,65.13
14.431906461715698,4,8.0,61317.0,65.33
14.861651182174683,4,9.0,61317.0,65.93
15.312045812606812,4,12.0,61317.0,65.23
15.758278608322144,4,13.0,61317.0,65.31
15.913748025894165,4,2.0,61317.0,65.23
16.637670755386353,5,6.0,61317.0,65.23
17.10154628753662,5,14.0,61317.0,65.04
17.551295280456543,5,12.0,61317.0,65.13
17.964715003967285,5,14.0,61317.0,65.13
18.13434863090515,5,2.0,61317.0,65.13
18.837767362594604,6,6.0,61317.0,65.13
19.282296657562256,6,8.0,61317.0,65.92
19.720301151275635,6,11.0,61317.0,65.13
20.158923864364624,6,12.0,61317.0,65.13
20.32473587989807,6,1.0,61317.0,65.04
21.069059133529663,7,6.0,61317.0,65.33
21.568357467651367,7,10.0,61317.0,65.13
22.107078552246094,7,7.0,61317.0,66.11
22.595667362213135,7,10.0,61317.0,65.31
22.764272212982178,7,2.0,61317.0,65.23
23.44363760948181,8,5.0,61317.0,65.33
23.909847021102905,8,8.0,61317.0,65.33
24.362634420394897,8,12.0,61317.0,65.33
24.802112817764282,8,12.0,61317.0,65.23
24.998642683029175,8,2.0,61317.0,65.82
25.751380443572998,9,10.0,61317.0,65.13
26.304872751235962,9,8.0,61317.0,65.33
26.841208934783936,9,4.0,61317.0,65.23
27.377244234085083,9,12.0,61317.0,65.23
27.570231437683105,9,0.0,61317.0,65.13
28.393396377563477,10,10.0,61317.0,65.23
28.92624258995056,10,8.0,61317.0,65.13
29.431252241134644,10,3.0,61317.0,65.23
29.941489458084106,10,11.0,61317.0,65.23
30.14096426963806,10,0.0,61317.0,65.23
30.87769341468811,11,5.0,61317.0,65.13
31.390562534332275,11,9.0,61317.0,65.13
31.935019969940186,11,7.0,61317.0,65.23
32.507331132888794,11,3.0,61317.0,66.01
32.73049974441528,11,0.0,61317.0,65.32
33.40502572059631,12,13.0,61317.0,65.23
33.881067752838135,12,4.0,61317.0,65.23
34.32198357582092,12,8.0,61317.0,65.13
34.755563735961914,12,10.0,61317.0,65.71
34.923431158065796,12,0.0,61317.0,65.33
35.545061111450195,13,9.0,61317.0,65.42
36.01526951789856,13,11.0,61317.0,65.43
36.48366045951843,13,4.0,61317.0,65.34
36.95527100563049,13,8.0,61317.0,65.92
37.1301109790802,13,0.0,61317.0,65.23
37.865052700042725,14,11.0,61317.0,65.44
38.3097984790802,14,5.0,61317.0,65.13
38.769851207733154,14,8.0,61317.0,65.84
39.22162437438965,14,11.0,61317.0,65.52
39.393933057785034,14,0.0,61317.0,65.33
40.102333784103394,15,4.0,61317.0,65.33
40.631160497665405,15,9.0,61317.0,65.43
41.132335901260376,15,5.0,61317.0,65.43
41.62271571159363,15,9.0,61317.0,65.43
41.783878564834595,15,0.0,61317.0,65.54
42.46428871154785,16,12.0,61317.0,65.23
42.94820499420166,16,5.0,61317.0,65.43
43.38121461868286,16,9.0,61317.0,65.33
43.826820850372314,16,11.0,61317.0,65.33
44.00931000709534,16,0.0,61317.0,65.33
44.98002076148987,17,6.0,61317.0,65.33
45.52277135848999,17,3.0,61317.0,65.21
46.06876468658447,17,10.0,61317.0,65.42
46.593581199645996,17,7.0,61317.0,65.71
46.78596115112305,17,0.0,61317.0,65.43
47.63304805755615,18,8.0,61317.0,65.23
48.17958426475525,18,5.0,61317.0,65.33
48.657591581344604,18,16.0,61317.0,65.51
49.09328866004944,18,14.0,61317.0,65.43
49.28047561645508,18,1.0,61317.0,66.01
49.91850399971008,19,14.0,61317.0,65.83
50.34789228439331,19,6.0,61317.0,65.33
50.783692598342896,19,8.0,61317.0,65.43
51.22759962081909,19,10.0,61317.0,65.5
51.40583348274231,19,0.0,61317.0,65.33
52.0857470035553,20,12.0,61317.0,65.54
52.50983428955078,20,13.0,61317.0,65.54
52.93014597892761,20,14.0,61317.0,66.71
53.39805340766907,20,6.0,61317.0,65.52
53.575968503952026,20,0.0,61317.0,65.43
54.281514167785645,21,11.0,61317.0,65.33
54.69913625717163,21,13.0,61317.0,65.54
55.156917333602905,21,3.0,61317.0,65.33
55.59643530845642,21,6.0,61317.0,65.43
55.77058005332947,21,0.0,61317.0,65.63
56.465463399887085,22,10.0,61317.0,65.54
56.93414306640625,22,12.0,61317.0,65.61
57.38024020195007,22,4.0,61317.0,65.91
57.83517026901245,22,7.0,61317.0,65.63
58.00794315338135,22,0.0,61317.0,65.52
58.718451261520386,23,12.0,61317.0,65.5
