timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power
0.002407550811767578,0,1271.1875,68.276
1.0035879611968994,11,1577.1875,84.213
2.004652261734009,18,1577.1875,76.637
3.0056493282318115,18,1577.1875,73.699
4.006678104400635,19,1577.1875,77.526
5.008040189743042,19,1577.1875,77.526
6.0090720653533936,18,1579.1875,74.363
7.010129928588867,19,1579.1875,77.623
8.011167049407959,18,1579.1875,78.109
9.012209177017212,19,1579.1875,75.932
10.013231992721558,18,1579.1875,89.046
11.014277696609497,19,1579.1875,75.016
12.01533031463623,19,1579.1875,87.952
13.016367673873901,19,1579.1875,76.404
14.01739501953125,18,1579.1875,74.699
15.01845908164978,19,1579.1875,79.025
16.01951503753662,18,1579.1875,77.449
17.020559072494507,19,1579.1875,83.161
18.02158761024475,17,1579.1875,79.815
19.022716283798218,19,1579.1875,73.64
20.023749351501465,18,1579.1875,78.721
21.02478575706482,19,1579.1875,88.937
22.025826692581177,19,1579.1875,73.343
23.02685523033142,18,1579.1875,76.988
24.02789068222046,19,1579.1875,79.246
25.02903437614441,19,1579.1875,87.309
26.030065536499023,19,1579.1875,82.856
27.03113579750061,19,1579.1875,73.933
28.03217625617981,19,1579.1875,77.85
29.033254146575928,19,1579.1875,91.46
30.03429102897644,19,1579.1875,73.836
31.03532648086548,19,1579.1875,78.234
32.03646159172058,19,1579.1875,83.141
33.03750252723694,19,1579.1875,73.441
34.038546085357666,19,1579.1875,78.252
35.039586544036865,19,1579.1875,80.01
36.04063272476196,19,1579.1875,80.606
37.04169797897339,19,1579.1875,78.526
38.04275369644165,18,1579.1875,78.045
39.043960094451904,19,1579.1875,89.912
40.045021533966064,18,1579.1875,75.21
41.046215295791626,18,1579.1875,78.818
42.04725933074951,19,1579.1875,73.129
43.048290967941284,19,1579.1875,78.526
44.04934072494507,19,1579.1875,73.892
45.05037260055542,8,1579.1875,74.796
46.05148458480835,8,1579.1875,73.32
47.05251860618591,8,1579.1875,73.409
48.05371928215027,8,1579.1875,75.186
49.0547513961792,19,1579.1875,74.395
50.0558078289032,19,1579.1875,79.22
51.05699896812439,19,1579.1875,73.738
52.05804491043091,19,1579.1875,83.562
53.05907893180847,18,1579.1875,75.892
54.060126543045044,19,1579.1875,81.112
55.061238527297974,19,1579.1875,74.225
56.06226944923401,19,1579.1875,82.273
57.06330466270447,19,1579.1875,79.238
58.0643367767334,19,1579.1875,73.13
59.06537699699402,19,1579.1875,78.447
60.06653952598572,18,1579.1875,72.643
61.067596197128296,19,1579.1875,78.831
62.068636894226074,18,1579.1875,76.945
63.06968641281128,19,1579.1875,75.77
64.0707335472107,19,1579.1875,84.256
65.07178258895874,15,1579.1875,74.225
66.07281303405762,19,1579.1875,80.114
67.07416772842407,18,1579.1875,72.74
68.07527756690979,19,1579.1875,77.762
69.07646369934082,18,1579.1875,75.38
70.07749962806702,19,1579.1875,75.283
71.07857728004456,19,1579.1875,79.043
72.07967519760132,18,1579.1875,81.384
73.08078479766846,19,1579.1875,75.309
74.08182787895203,19,1579.1875,86.392
75.08290886878967,18,1579.1875,73.835
76.08394837379456,19,1579.1875,77.735
77.08499336242676,19,1579.1875,77.753
78.08612155914307,19,1579.1875,89.332
79.08732771873474,19,1579.1875,88.97
80.08839297294617,19,1579.1875,75.879
81.08943748474121,19,1579.1875,74.225
82.09061026573181,19,1579.1875,77.444
83.09189200401306,19,1579.1875,77.431
84.09296679496765,19,1579.1875,75.77
85.09401059150696,19,1579.1875,74.42
86.09508323669434,19,1579.1875,77.833
87.0961480140686,19,1579.1875,81.092
88.09719586372375,19,1579.1875,82.175
89.0983235836029,19,1579.1875,73.543
90.09938478469849,19,1579.1875,75.964
91.10045409202576,19,1579.1875,79.122
92.10149931907654,8,1579.1875,75.296
93.10258793830872,8,1579.1875,75.49
94.10366177558899,8,1579.1875,73.434
95.10480642318726,8,1579.1875,74.2
96.10585975646973,18,1579.1875,74.322
97.10690665245056,19,1579.1875,77.93
98.1079740524292,19,1579.1875,79.025
99.10901403427124,19,1579.1875,76.67
100.1100423336029,19,1579.1875,78.818
101.11108303070068,18,1579.1875,83.757
102.1121621131897,19,1579.1875,79.415
103.11319828033447,19,1579.1875,73.836
104.1142225265503,19,1579.1875,76.864
105.11535286903381,19,1579.1875,78.526
106.11641311645508,19,1579.1875,85.254
107.11746406555176,19,1579.1875,79.122
108.11849117279053,19,1579.1875,73.13
109.11952090263367,19,1579.1875,75.21
110.12069082260132,19,1579.1875,80.223
111.12173080444336,19,1579.1875,86.878
112.12275862693787,19,1579.1875,79.499
113.12378931045532,19,1579.1875,73.835
114.12489151954651,19,1579.1875,74.796
115.12592577934265,19,1579.1875,77.541
116.12696623802185,19,1579.1875,79.627
117.12814283370972,19,1579.1875,86.101
118.12917137145996,19,1579.1875,76.361
119.13040232658386,19,1579.1875,74.006
120.13148593902588,19,1579.1875,75.6
121.13251328468323,19,1579.1875,77.541
122.13354754447937,19,1579.1875,73.629
123.13465094566345,19,1579.1875,74.492
124.13568186759949,19,1579.1875,75.673
125.13682436943054,19,1579.1875,75.867
126.1379964351654,19,1579.1875,77.448
127.13906407356262,19,1579.1875,79.329
128.14012956619263,19,1579.1875,81.884
129.14148116111755,19,1579.1875,91.797
130.14254331588745,19,1579.1875,79.998
131.14357614517212,19,1579.1875,72.838
132.14478540420532,19,1579.1875,75.673
133.14582204818726,19,1579.1875,77.833
134.14687204360962,19,1579.1875,79.414
135.14799427986145,19,1579.1875,73.227
136.14905309677124,19,1579.1875,72.838
137.1500940322876,19,1579.1875,74.395
138.1511754989624,19,1579.1875,75.266
139.15221095085144,8,1579.1875,74.395
140.15323638916016,8,1579.1875,74.395
141.15427446365356,8,1579.1875,75.016
142.15535974502563,8,1579.1875,74.2
143.15640354156494,19,1579.1875,76.671
144.15745067596436,19,1579.1875,72.935
145.15848922729492,18,1579.1875,73.519
146.15952157974243,19,1579.1875,78.428
147.16059136390686,19,1579.1875,78.623
148.1616678237915,19,1579.1875,86.011
149.16276097297668,19,1579.1875,76.847
150.16381120681763,18,1579.1875,72.838
151.16484475135803,19,1579.1875,75.088
152.16589212417603,19,1579.1875,77.443
153.1669225692749,19,1579.1875,81.397
154.1679708957672,19,1579.1875,84.001
155.16901063919067,19,1579.1875,72.715
156.1700406074524,19,1579.1875,75.753
157.17109727859497,19,1579.1875,78.028
158.17213201522827,19,1579.1875,85.387
159.17315316200256,19,1579.1875,75.85
160.1741919517517,18,1579.1875,72.894
161.17521858215332,19,1579.1875,75.461
162.1764223575592,19,1579.1875,76.057
163.17746305465698,19,1579.1875,78.234
164.17848443984985,19,1579.1875,77.515
165.17961621284485,19,1579.1875,74.975
166.18071746826172,18,1579.1875,79.185
167.1820890903473,19,1579.1875,85.331
168.18311953544617,19,1579.1875,82.849
169.18414044380188,19,1579.1875,72.104
170.18518733978271,19,1579.1875,73.49
171.18621635437012,19,1579.1875,75.461
172.18724870681763,19,1579.1875,77.249
173.1882746219635,19,1579.1875,77.816
174.1892957687378,19,1579.1875,87.541
175.19039869308472,19,1579.1875,73.698
176.19143390655518,19,1579.1875,72.895
177.19248270988464,19,1579.1875,74.574
178.19350695610046,19,1579.1875,76.555
179.19453716278076,19,1579.1875,77.444
180.19556212425232,19,1579.1875,86.958
181.19671940803528,19,1579.1875,81.546
182.19775342941284,19,1579.1875,73.199
183.1987862586975,19,1579.1875,72.424
184.19982385635376,19,1579.1875,74.282
185.2008557319641,9,1579.1875,72.813
186.20207905769348,8,1579.1875,74.298
187.2030999660492,9,1579.1875,73.089
188.20424461364746,9,1579.1875,72.229
189.20528197288513,4,1579.1875,67.409
190.2063238620758,19,1579.1875,71.827
191.2073459625244,19,1579.1875,73.215
192.20844864845276,19,1579.1875,75.266
193.20947742462158,19,1579.1875,76.653
194.2105689048767,19,1579.1875,80.549
195.21160197257996,19,1579.1875,81.066
196.21263003349304,18,1579.1875,71.73
197.21365070343018,19,1579.1875,72.412
198.21468210220337,19,1579.1875,74.974
199.2157163619995,19,1579.1875,76.247
200.21674299240112,19,1579.1875,82.129
201.21777296066284,19,1579.1875,82.129
202.218932390213,18,1579.1875,71.827
203.21996092796326,19,1579.1875,72.022
204.2209939956665,19,1579.1875,74.877
205.22207403182983,19,1579.1875,77.638
206.2231261730194,19,1579.1875,85.269
207.22415852546692,19,1579.1875,71.714
208.22518181800842,19,1579.1875,72.618
209.22622060775757,19,1579.1875,81.767
210.22724032402039,19,1579.1875,72.119
211.22829914093018,19,1579.1875,72.034
212.22933173179626,19,1579.1875,72.201
213.23035407066345,19,1579.1875,73.6
214.23141312599182,19,1579.1875,75.96
215.2326202392578,19,1579.1875,77.054
216.2337851524353,19,1579.1875,83.653
217.2348334789276,19,1579.1875,70.269
218.23585748672485,19,1579.1875,71.73
219.23687720298767,19,1579.1875,74.894
220.23764729499817,19,1579.1875,76.835
221.23867845535278,19,1579.1875,86.392
222.23963594436646,19,1579.1875,74.768
223.24072861671448,19,1579.1875,69.88
224.24090552330017,19,1579.1875,70.732
225.241947889328,19,1579.1875,72.7
226.24321246147156,19,1579.1875,73.795
227.24428057670593,19,1579.1875,75.959
228.2453305721283,19,1579.1875,71.267
229.2463719844818,19,1579.1875,73.909
230.24741220474243,19,1579.1875,73.214
231.24846649169922,19,1579.1875,71.34
232.2495608329773,8,1579.1875,72.509
233.2506492137909,9,1579.1875,71.536
234.25169229507446,8,1579.1875,71.341
235.25282740592957,8,1579.1875,71.828
236.25389742851257,18,1579.1875,75.266
237.25509119033813,19,1579.1875,78.527
238.2561399936676,19,1579.1875,84.098
239.25719118118286,19,1579.1875,72.715
240.2582290172577,19,1579.1875,70.464
241.25929141044617,19,1579.1875,71.924
242.26032948493958,18,1579.1875,74.963
243.26138854026794,19,1579.1875,77.055
244.26245307922363,19,1579.1875,79.031
