timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power,epoch
0.6057026386260986,6.0,547.0,64.86,0.0
1.194117784500122,5.0,547.0,65.43,0.0
1.7548739910125732,4.0,547.0,65.04,0.0
2.3192923069000244,11.0,547.0,65.63,0.0
2.538335084915161,2.0,547.0,65.13,
2.7351765632629395,1.0,547.0,64.95,
2.926602363586426,2.0,547.0,65.33,
3.5224239826202393,12.0,547.0,65.23,1.0
4.058189392089844,10.0,547.0,65.13,1.0
4.593050718307495,6.0,547.0,65.04,1.0
5.115666627883911,12.0,547.0,65.54,1.0
5.303263187408447,3.0,547.0,65.33,
5.479022026062012,2.0,547.0,65.05,
5.661654472351074,2.0,547.0,65.04,
6.2020111083984375,6.0,549.0,65.23,2.0
6.744388818740845,12.0,549.0,65.13,2.0
7.2570226192474365,10.0,549.0,64.95,2.0
7.786181211471558,12.0,549.0,65.83,2.0
7.97207498550415,5.0,549.0,65.85,
8.14447832107544,2.0,549.0,66.63,
8.318207740783691,2.0,549.0,65.84,
8.881881952285767,11.0,549.0,65.13,3.0
9.393833637237549,13.0,549.0,65.25,3.0
9.91888952255249,12.0,549.0,65.33,3.0
10.39878225326538,13.0,549.0,65.23,3.0
10.57521390914917,6.0,549.0,65.54,
10.733906984329224,3.0,549.0,65.33,
10.90139627456665,2.0,549.0,65.15,
11.468462228775024,9.0,549.0,65.74,4.0
11.977643728256226,12.0,549.0,65.54,4.0
12.496095657348633,10.0,549.0,65.04,4.0
13.002004861831665,13.0,549.0,65.15,4.0
13.176708698272705,5.0,549.0,65.83,
13.345086812973022,3.0,549.0,65.13,
13.497726440429688,2.0,549.0,65.15,
14.060029745101929,8.0,549.0,65.52,5.0
14.578306674957275,12.0,549.0,67.39,5.0
15.086213827133179,9.0,549.0,66.23,5.0
15.600553035736084,12.0,549.0,65.54,5.0
15.772188901901245,4.0,549.0,65.83,
15.938404083251953,2.0,549.0,65.23,
16.088839530944824,2.0,549.0,66.31,
16.641422510147095,12.0,549.0,65.34,6.0
17.143378257751465,12.0,549.0,65.33,6.0
17.65727400779724,7.0,549.0,65.33,6.0
18.16630244255066,12.0,549.0,65.63,6.0
18.33375382423401,3.0,549.0,65.23,
18.493322134017944,2.0,549.0,66.11,
18.65295720100403,2.0,549.0,65.05,
19.20812439918518,13.0,549.0,66.52,7.0
19.71810221672058,10.0,549.0,66.13,7.0
20.22258448600769,12.0,549.0,65.94,7.0
20.734533548355103,10.0,549.0,65.44,7.0
20.89955496788025,2.0,549.0,66.01,
21.056400775909424,2.0,549.0,65.23,
21.20233988761902,2.0,549.0,65.71,
21.750016450881958,11.0,549.0,65.63,8.0
22.257087469100952,12.0,549.0,65.33,8.0
22.767220497131348,12.0,549.0,65.33,8.0
23.264318466186523,12.0,549.0,65.44,8.0
23.43039035797119,6.0,549.0,65.63,
23.58795166015625,3.0,549.0,65.44,
23.745115041732788,2.0,549.0,66.33,
24.288866996765137,12.0,549.0,65.52,9.0
24.786149263381958,12.0,549.0,65.43,9.0
25.285302877426147,12.0,549.0,65.43,9.0
25.791800498962402,12.0,549.0,65.63,9.0
25.96395492553711,2.0,549.0,65.45,
26.128931045532227,2.0,549.0,66.11,
26.286669969558716,2.0,549.0,65.13,
26.84677529335022,12.0,549.0,65.73,10.0
27.341236114501953,9.0,549.0,67.39,10.0
27.84755778312683,12.0,549.0,67.39,10.0
28.342178344726562,9.0,549.0,67.19,10.0
28.505287408828735,2.0,549.0,65.44,
28.66134023666382,2.0,549.0,65.54,
28.815625190734863,3.0,549.0,65.54,
29.35136580467224,9.0,549.0,67.39,11.0
29.84796929359436,12.0,549.0,66.52,11.0
30.356217861175537,9.0,549.0,65.94,11.0
30.875544786453247,12.0,549.0,65.63,11.0
31.03752374649048,5.0,549.0,65.63,
31.193889141082764,3.0,549.0,65.54,
31.34852433204651,2.0,549.0,65.92,
31.89466881752014,12.0,549.0,65.52,12.0
32.3872549533844,11.0,549.0,66.03,12.0
32.897199630737305,12.0,549.0,65.52,12.0
33.380356550216675,10.0,549.0,67.39,12.0
33.53367757797241,2.0,549.0,65.43,
33.68859624862671,2.0,549.0,65.33,
33.84552049636841,2.0,549.0,65.52,
34.36792969703674,9.0,549.0,66.69,13.0
34.866394996643066,12.0,549.0,66.11,13.0
35.362663984298706,8.0,549.0,65.74,13.0
35.8722128868103,12.0,549.0,65.04,13.0
36.05430555343628,3.0,549.0,64.94,
36.206594705581665,2.0,549.0,65.04,
36.36646270751953,2.0,549.0,65.23,
36.87873601913452,14.0,549.0,66.71,14.0
37.35045862197876,8.0,549.0,65.73,14.0
37.79765009880066,11.0,549.0,65.04,14.0
38.24344325065613,14.0,549.0,65.04,14.0
38.400909423828125,2.0,549.0,64.94,
38.54930782318115,2.0,549.0,64.95,
38.69615578651428,2.0,549.0,66.31,
39.18311929702759,10.0,549.0,66.03,15.0
39.68190312385559,12.0,549.0,65.73,15.0
40.1355881690979,14.0,549.0,65.04,15.0
40.64226531982422,11.0,549.0,65.84,15.0
40.797181606292725,2.0,549.0,66.9,
40.952672243118286,2.0,549.0,65.54,
