timestamp,gpu_0_utilization,gpu_0_memory_used,gpu_0_power,epoch
0.2828176021575928,9.0,548.0,11.41,0
0.5238797664642334,19.0,548.0,16.26,0
0.7628123760223389,19.0,548.0,19.12,0
0.9925458431243896,19.0,548.0,41.73,0
1.1390717029571533,6.0,4624.0,42.6,0
1.3694100379943848,20.0,4624.0,42.52,1
1.6035656929016113,19.0,4624.0,42.74,1
1.8184559345245361,19.0,4624.0,42.57,1
2.0563740730285645,13.0,4624.0,42.5,1
2.201650619506836,13.0,5036.0,43.65,1
2.480647563934326,9.0,5036.0,42.6,2
2.721062421798706,20.0,5036.0,42.66,2
2.9794116020202637,20.0,5036.0,42.67,2
3.210561990737915,19.0,5036.0,42.8,2
3.3681483268737793,6.0,8614.0,42.88,2
3.6005847454071045,20.0,8614.0,43.02,3
3.8390135765075684,16.0,8614.0,43.13,3
4.057592153549194,15.0,8614.0,43.23,3
4.294084310531616,13.0,8614.0,43.26,3
4.454124689102173,13.0,8614.0,43.2,3
4.692604064941406,13.0,8614.0,43.06,4
4.909666061401367,15.0,8614.0,43.42,4
5.1468281745910645,19.0,8614.0,42.95,4
5.362725257873535,20.0,8614.0,42.83,4
5.514977693557739,20.0,8614.0,44.02,4
5.7472076416015625,20.0,8614.0,42.99,5
5.982365608215332,19.0,8614.0,42.98,5
6.213672399520874,19.0,8614.0,42.94,5
6.458903074264526,12.0,8614.0,43.06,5
6.609212636947632,14.0,8614.0,43.03,5
6.861645460128784,12.0,8614.0,43.05,6
7.090275049209595,13.0,8614.0,43.08,6
7.325272798538208,14.0,8614.0,43.09,6
7.548912525177002,20.0,8614.0,42.96,6
7.696855306625366,20.0,8614.0,42.95,6
7.918794393539429,20.0,8614.0,42.91,7
8.161937952041626,19.0,8614.0,42.87,7
8.376380920410156,19.0,8614.0,42.95,7
8.625016450881958,18.0,8614.0,42.87,7
8.779481887817383,8.0,8614.0,42.78,7
9.007789850234985,20.0,8614.0,42.79,8
9.225432634353638,18.0,8614.0,42.76,8
9.463376522064209,13.0,8614.0,42.78,8
9.709866762161255,9.0,8614.0,43.01,8
9.858727931976318,18.0,8614.0,42.94,8
10.079738140106201,14.0,8614.0,43.04,9
10.317062854766846,13.0,8614.0,43.27,9
10.53340768814087,19.0,8614.0,43.2,9
10.767671585083008,19.0,8614.0,43.17,9
10.901632070541382,19.0,8614.0,44.32,9
11.141041994094849,20.0,8614.0,43.04,10
11.362969398498535,19.0,8614.0,42.94,10
11.597387790679932,19.0,8614.0,43.23,10
11.812082052230835,19.0,8614.0,42.67,10
11.961777448654175,6.0,8614.0,42.63,10
12.179967164993286,20.0,8614.0,43.18,11
12.420482635498047,19.0,8614.0,42.7,11
12.648109912872314,14.0,8614.0,42.63,11
12.882262468338013,13.0,8614.0,42.69,11
13.030323028564453,13.0,8614.0,42.82,11
13.271632432937622,16.0,8614.0,42.81,12
13.510101795196533,19.0,8614.0,42.89,12
13.757197618484497,19.0,8614.0,42.91,12
13.988139867782593,19.0,8614.0,42.92,12
14.140178442001343,6.0,8614.0,42.89,12
14.38378643989563,20.0,8614.0,42.8,13
14.614453315734863,19.0,8614.0,42.75,13
14.85610842704773,12.0,8614.0,42.92,13
15.096169471740723,11.0,8614.0,42.93,13
15.249512195587158,16.0,8614.0,43.02,13
15.493918418884277,12.0,8614.0,43.21,14
15.758019208908081,20.0,8614.0,43.2,14
15.995340824127197,19.0,8614.0,43.15,14
16.216203451156616,19.0,8614.0,43.07,14
16.367329597473145,6.0,8614.0,42.98,14
16.599560022354126,20.0,8614.0,42.87,15
16.872387647628784,9.0,8614.0,42.88,15
17.08780336380005,15.0,8614.0,42.84,15
17.33649969100952,19.0,8614.0,42.78,15
17.486635446548462,19.0,8614.0,42.76,15
17.728522300720215,20.0,8614.0,42.62,16
17.959792137145996,19.0,8614.0,42.55,16
18.18452215194702,19.0,8614.0,42.53,16
18.413069486618042,19.0,8614.0,42.59,16
18.561076879501343,6.0,8614.0,42.58,16
18.778212547302246,20.0,8614.0,42.96,17
19.0478835105896,13.0,8614.0,42.57,17
19.26759958267212,15.0,8614.0,42.56,17
19.50950813293457,12.0,8614.0,42.55,17
19.65927267074585,17.0,8614.0,42.55,17
19.904170036315918,11.0,8614.0,42.52,18
20.133465051651,19.0,8614.0,42.6,18
20.369970083236694,19.0,8614.0,42.59,18
20.598900318145752,19.0,8614.0,42.58,18
20.74600911140442,6.0,8614.0,42.66,18
20.981443643569946,20.0,8614.0,42.69,19
21.22728157043457,17.0,8614.0,42.84,19
21.45337462425232,14.0,8614.0,42.79,19
21.69329047203064,12.0,8614.0,42.87,19
21.833369493484497,15.0,8614.0,42.92,19
22.060243844985962,18.0,8614.0,42.92,20
