backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
jax-keras,cnn,complex,bf16,100,64,42,2,0.0378415584564209,524.1884965896606,4.434702396392822,81920.0
