epoch,loss,mae,val_loss,val_mae,epoch_time
0,0.19717937707901,0.3821207284927368,0.08066076040267944,0.25662410259246826,8.911039113998413
1,0.0709981918334961,0.2194526046514511,0.04102158918976784,0.1772790402173996,4.32675313949585
2,0.05320173501968384,0.17939028143882751,0.028018459677696228,0.14155541360378265,3.122779607772827
3,0.04256250709295273,0.1545708328485489,0.020013432949781418,0.11740485578775406,3.1002774238586426
4,0.03602512553334236,0.13835500180721283,0.012048877775669098,0.08960257470607758,3.098611354827881
5,0.02813762053847313,0.12333198636770248,0.008595196530222893,0.07467994093894958,3.099726676940918
6,0.026540644466876984,0.11950220912694931,0.006806517951190472,0.06585080176591873,3.127145528793335
7,0.02444075234234333,0.1146448478102684,0.0055138301104307175,0.05866194888949394,3.095689296722412
8,0.02227294072508812,0.110554039478302,0.005088163539767265,0.05613887682557106,3.069152355194092
9,0.020159024745225906,0.10596872866153717,0.0045656925067305565,0.05347450077533722,3.069976329803467
10,0.019106043502688408,0.10280200839042664,0.004151787608861923,0.05083572492003441,3.090940237045288
11,0.01756390742957592,0.09851974993944168,0.004068879876285791,0.04951750114560127,3.1425981521606445
12,0.01670014299452305,0.09556932747364044,0.0037305171135812998,0.047513026744127274,3.1095664501190186
13,0.01578766480088234,0.09323123842477798,0.003364922245964408,0.0454372763633728,3.0989325046539307
14,0.015030228532850742,0.09068122506141663,0.003237847937270999,0.044416118413209915,3.096275568008423
15,0.01487382035702467,0.08983707427978516,0.0029194680973887444,0.04250236600637436,3.0858187675476074
16,0.014320806600153446,0.088149793446064,0.0027703659143298864,0.04116630181670189,3.0996053218841553
17,0.013679255731403828,0.08553525060415268,0.0024958665017038584,0.03934495151042938,3.1068875789642334
18,0.013292664662003517,0.08466094732284546,0.0024482898879796267,0.03903032839298248,3.130095958709717
19,0.012647448107600212,0.08241631090641022,0.0022578155621886253,0.03757840022444725,3.1105637550354004
20,0.01219754945486784,0.08084452897310257,0.002187347039580345,0.036867838352918625,3.1118342876434326
21,0.011637773364782333,0.07881174981594086,0.0021868934854865074,0.0368441566824913,3.1128246784210205
22,0.011820563115179539,0.07947082817554474,0.002244113478809595,0.03740715608000755,3.0744071006774902
23,0.01104086171835661,0.07636536657810211,0.001931213540956378,0.03467990830540657,3.122318744659424
24,0.010793221183121204,0.07546760141849518,0.0018712175078690052,0.034344498068094254,3.1137499809265137
25,0.010162008926272392,0.07383479923009872,0.0019561080262064934,0.03487657383084297,3.0877938270568848
26,0.010029305703938007,0.07286873459815979,0.0018239713972434402,0.034027643501758575,3.1169004440307617
27,0.009941493161022663,0.07200068980455399,0.0017964544240385294,0.03373011201620102,3.12078857421875
28,0.009540264494717121,0.07083634287118912,0.001980328466743231,0.03498133271932602,3.0937235355377197
29,0.009173759259283543,0.06966640055179596,0.0018222415819764137,0.03376976400613785,3.0780882835388184
30,0.008812136948108673,0.06879284232854843,0.0016741061117500067,0.032368019223213196,3.082871675491333
31,0.00855425838381052,0.06703042984008789,0.001583942212164402,0.03140716999769211,3.088881731033325
32,0.00827558059245348,0.06628111749887466,0.001667180098593235,0.032438598573207855,3.0638070106506348
33,0.008049426600337029,0.06542646139860153,0.0015919614816084504,0.031538549810647964,3.0607519149780273
34,0.007785366382449865,0.06388124823570251,0.001458782353438437,0.03016449324786663,3.0724895000457764
35,0.0075551592744886875,0.06336695700883865,0.0014105539303272963,0.02928539551794529,3.096083164215088
36,0.007307020016014576,0.06249403581023216,0.001488553243689239,0.03046085685491562,3.067793369293213
37,0.007213619537651539,0.0622364841401577,0.001445028348825872,0.029909320175647736,3.059354066848755
38,0.00657846312969923,0.05950993672013283,0.0014075193321332335,0.02948600798845291,3.086693048477173
39,0.006702289916574955,0.05963600426912308,0.0013959812931716442,0.02953694388270378,3.0864639282226562
40,0.00635540671646595,0.0592154935002327,0.0014550951309502125,0.029804322868585587,3.0588176250457764
41,0.006410546600818634,0.05870309844613075,0.0013942664954811335,0.02917235903441906,3.081491231918335
42,0.006126536056399345,0.05759306624531746,0.0012999633327126503,0.027898358181118965,3.079758405685425
43,0.006143777631223202,0.0574202723801136,0.0013825217029079795,0.028842967003583908,3.0660393238067627
44,0.0058645266108214855,0.05633316561579704,0.001279780175536871,0.027740268036723137,3.0987913608551025
45,0.005468264687806368,0.0548999160528183,0.0013300884747877717,0.028180444613099098,3.078211784362793
46,0.005573875270783901,0.05506321042776108,0.001330432016402483,0.02811225689947605,3.0828020572662354
47,0.005501801613718271,0.05443992838263512,0.0012879271525889635,0.027915233746170998,3.076376438140869
48,0.005187667440623045,0.053035058081150055,0.00134678790345788,0.028528248891234398,3.058838129043579
49,0.005277073942124844,0.05395513027906418,0.0013358789728954434,0.02842703089118004,3.081047534942627
50,0.004861721768975258,0.05168799310922623,0.0012210578424856067,0.027321893721818924,3.0967462062835693
51,0.0046656448394060135,0.050785064697265625,0.0011707482626661658,0.026475347578525543,3.1166443824768066
52,0.004659795667976141,0.050118546932935715,0.0012242242228239775,0.02717462368309498,3.1151514053344727
53,0.004555399529635906,0.04986030235886574,0.0011806790716946125,0.02639053948223591,3.0972518920898438
