timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power
2.0502848625183105,0,62079.1875,69.281
3.0860421657562256,0,62079.1875,69.183
4.087159872055054,0,62079.1875,68.976
5.088446617126465,46,62079.1875,112.256
6.089557886123657,100,62081.1875,88.74
7.090652227401733,10,62089.1875,68.976
8.091734647750854,0,62089.1875,68.781
9.093115091323853,0,62089.1875,68.477
10.094255924224854,0,62089.1875,69.074
11.095366716384888,0,62089.1875,69.074
12.09647536277771,0,62089.1875,69.088
13.097546577453613,0,62099.1875,109.048
14.098602056503296,100,62099.1875,159.509
15.100613594055176,100,62099.1875,130.227
16.10165500640869,82,62099.1875,139.264
17.102699518203735,82,62099.1875,143.926
18.10378122329712,1,62099.1875,69.414
19.141587495803833,42,62099.1875,69.512
20.14258623123169,0,62099.1875,69.512
21.143639087677002,39,62101.1875,131.281
22.14468264579773,82,62101.1875,143.683
23.1457200050354,100,62101.1875,158.108
24.146761417388916,82,62101.1875,145.539
25.147803783416748,100,62101.1875,159.444
26.14885139465332,0,62101.1875,129.789
27.149906396865845,0,62101.1875,69.505
28.151485681533813,100,62101.1875,160.189
29.152524709701538,100,62101.1875,145.4
30.153573036193848,100,62101.1875,158.077
31.154608011245728,100,62101.1875,161.029
32.15564465522766,0,62101.1875,70.097
33.156710624694824,0,62101.1875,70.187
34.157774686813354,97,62101.1875,157.993
35.158854484558105,100,62101.1875,160.101
36.159891843795776,97,62101.1875,160.918
37.16092228889465,100,62101.1875,161.072
38.162007331848145,0,62101.1875,70.097
39.16307544708252,10,62101.1875,70.292
40.164117097854614,99,62101.1875,162.295
41.16515874862671,99,62101.1875,159.595
42.16650176048279,98,62101.1875,159.885
43.167537212371826,97,62101.1875,157.852
44.168601751327515,22,62101.1875,70.671
45.17444658279419,46,62101.1875,70.671
46.175488233566284,77,62101.1875,149.433
47.176523208618164,82,62101.1875,148.543
48.17755913734436,82,62101.1875,163.868
49.17901253700256,100,62101.1875,161.812
50.1800479888916,93,62101.1875,143.288
51.18108367919922,39,62101.1875,119.245
52.18709850311279,0,62101.1875,72.253
53.188138008117676,83,62101.1875,156.131
54.18917679786682,100,62101.1875,161.317
55.190211057662964,100,62101.1875,161.362
56.191243410110474,100,62101.1875,161.412
57.19230890274048,0,62101.1875,70.382
58.19337344169617,0,62101.1875,70.179
59.195279359817505,99,62101.1875,159.844
60.19631910324097,100,62101.1875,163.481
61.19785976409912,98,62101.1875,161.413
62.19889736175537,98,62101.1875,158.877
63.1999614238739,0,62101.1875,70.479
64.20103073120117,0,62101.1875,70.588
65.20207142829895,100,62101.1875,163.867
66.20313048362732,100,62101.1875,162.597
67.20444393157959,100,62101.1875,163.245
68.20553684234619,100,62101.1875,163.769
69.20661616325378,0,62101.1875,71.462
70.20769739151001,0,62101.1875,71.075
71.20875811576843,99,62101.1875,154.903
72.20981216430664,64,62101.1875,141.677
73.21091270446777,96,62101.1875,154.146
74.21196675300598,93,62101.1875,150.751
75.29345774650574,94,62101.1875,70.769
