timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power,epoch
2.6796655654907227,52.0,765.0,72.48,0.0
4.9522809982299805,49.0,765.0,99.16,0.0
7.287045240402222,54.0,765.0,71.69,0.0
9.971473932266235,40.0,765.0,86.96,0.0
10.273460388183594,34.0,765.0,84.3,
10.586984872817993,19.0,765.0,98.58,
10.903636455535889,31.0,765.0,104.18,
11.237245559692383,20.0,767.0,71.44,
13.509159326553345,48.0,771.0,110.85,1.0
15.882220268249512,39.0,771.0,76.35,1.0
17.990599393844604,51.0,771.0,76.56,1.0
20.198061227798462,49.0,771.0,75.57,1.0
20.517953634262085,29.0,771.0,79.77,
20.792593479156494,23.0,771.0,73.01,
21.065239667892456,24.0,771.0,72.52,
21.370773553848267,28.0,771.0,72.42,
23.494014739990234,37.0,771.0,72.91,2.0
25.718493700027466,39.0,771.0,74.38,2.0
27.866122722625732,52.0,771.0,100.6,2.0
30.071128606796265,49.0,771.0,90.2,2.0
30.38129210472107,33.0,771.0,97.74,
30.68132495880127,17.0,771.0,93.62,
30.956310033798218,32.0,771.0,75.36,
31.260295867919922,22.0,771.0,75.16,
33.37354850769043,46.0,771.0,79.5,3.0
35.59243083000183,46.0,771.0,83.7,3.0
37.69137740135193,53.0,771.0,78.03,3.0
39.9071478843689,50.0,771.0,79.99,3.0
40.23361086845398,31.0,771.0,103.52,
40.545653343200684,18.0,771.0,103.32,
40.864009380340576,29.0,771.0,73.31,
41.17541432380676,22.0,771.0,73.2,
43.39054083824158,38.0,771.0,73.51,4.0
45.59982395172119,36.0,771.0,73.58,4.0
47.78956151008606,33.0,771.0,73.8,4.0
50.0030951499939,32.0,771.0,73.61,4.0
50.31813454627991,27.0,771.0,73.69,
50.6190447807312,24.0,771.0,73.62,
50.89559626579285,31.0,771.0,112.09,
51.19708585739136,20.0,771.0,110.4,
53.333826780319214,52.0,771.0,73.98,5.0
55.53538131713867,50.0,771.0,74.48,5.0
57.64096760749817,35.0,771.0,73.91,5.0
59.85832643508911,36.0,771.0,73.39,5.0
60.182945728302,24.0,771.0,74.37,
60.48474335670471,27.0,771.0,74.47,
60.76251292228699,26.0,771.0,73.1,
61.06508207321167,23.0,771.0,73.29,
63.22231411933899,52.0,771.0,87.46,6.0
65.39378952980042,52.0,771.0,73.98,6.0
67.59519243240356,50.0,771.0,73.69,6.0
69.69653272628784,32.0,771.0,74.48,6.0
69.98722314834595,30.0,771.0,74.28,
70.28058815002441,19.0,771.0,105.04,
70.566739320755,34.0,771.0,93.33,
70.86808729171753,16.0,771.0,89.47,
73.10261535644531,31.0,771.0,118.62,7.0
75.19245719909668,53.0,771.0,115.45,7.0
77.39382815361023,49.0,771.0,92.63,7.0
79.60660004615784,50.0,771.0,98.57,7.0
79.93294644355774,18.0,771.0,73.59,
80.21234917640686,33.0,771.0,96.12,
80.51780557632446,17.0,771.0,102.69,
80.82164597511292,32.0,771.0,103.24,
83.02978157997131,50.0,771.0,115.92,8.0
85.21785688400269,46.0,771.0,81.43,8.0
87.40394973754883,40.0,771.0,74.28,8.0
89.52890992164612,52.0,771.0,76.6,8.0
89.81668972969055,30.0,771.0,73.89,
90.10243105888367,25.0,771.0,73.4,
90.3784716129303,23.0,771.0,110.77,
90.65412998199463,33.0,771.0,82.6,
92.80666995048523,37.0,771.0,73.86,9.0
94.86687588691711,52.0,771.0,84.3,9.0
96.93097972869873,54.0,771.0,73.76,9.0
99.0623071193695,43.0,771.0,74.57,9.0
99.3791835308075,21.0,771.0,76.62,
99.65324378013611,29.0,771.0,73.29,
99.92572712898254,29.0,771.0,111.48,
100.18758225440979,22.0,771.0,77.3,
102.40499806404114,50.0,771.0,86.41,10.0
104.51981472969055,52.0,771.0,95.43,10.0
106.6778039932251,40.0,771.0,73.48,10.0
108.8470458984375,51.0,771.0,112.99,10.0
109.13396835327148,35.0,771.0,80.86,
109.40558958053589,21.0,771.0,73.69,
109.71339178085327,27.0,771.0,74.06,
109.97347903251648,28.0,771.0,111.36,
112.11047267913818,42.0,771.0,73.39,11.0
114.21563529968262,52.0,771.0,73.39,11.0
116.4178376197815,50.0,771.0,73.4,11.0
