backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
tf-keras,lstm,complex,mixed_bf16,100,64,45,2,5.232905626296997,447.1015658378601,2.4403538703918457,81920.0
