backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
jax-keras,cnn,complex,mixed_bf16,100,64,45,2,0.04294872283935547,527.6836974620819,4.46657657623291,81920.0
