timestamp,epoch,gpu_2_utilization,gpu_2_memory_used,gpu_2_power
4.139793634414673,0,14.0,61323.0,64.95
4.738080978393555,0,13.0,61323.0,64.95
5.354992628097534,0,17.0,61323.0,65.23
5.998834609985352,0,17.0,61323.0,65.05
6.982253313064575,0,0.0,61323.0,64.76
10.243748903274536,1,7.0,61325.0,64.37
10.911842346191406,1,9.0,61325.0,64.46
11.572343349456787,1,17.0,61325.0,64.56
12.218543767929077,1,18.0,61325.0,64.36
12.382652997970581,1,4.0,61325.0,64.56
13.504395961761475,2,10.0,61325.0,64.36
14.148911952972412,2,14.0,61325.0,64.36
14.783198833465576,2,16.0,61325.0,64.56
15.428404808044434,2,17.0,61325.0,64.56
15.590999364852905,2,4.0,61325.0,64.37
16.79422640800476,3,16.0,61325.0,64.76
17.473470211029053,3,6.0,61325.0,64.36
18.173227787017822,3,14.0,61325.0,64.56
18.8576922416687,3,16.0,61325.0,64.37
19.03301167488098,3,4.0,61325.0,64.66
20.159424304962158,4,13.0,61325.0,64.36
20.801334381103516,4,17.0,61325.0,64.66
21.4343523979187,4,18.0,61325.0,64.65
22.078197240829468,4,18.0,61325.0,64.56
22.24322509765625,4,5.0,61325.0,64.56
23.36213731765747,5,12.0,61325.0,64.37
24.006070852279663,5,15.0,61325.0,64.56
24.704670429229736,5,6.0,61325.0,64.66
25.384871244430542,5,13.0,61325.0,64.36
25.550963163375854,5,0.0,61325.0,64.95
26.718466997146606,6,6.0,61325.0,64.66
27.384140014648438,6,11.0,61325.0,64.56
28.033084392547607,6,15.0,61325.0,64.66
28.732168197631836,6,7.0,61325.0,64.56
28.90108323097229,6,7.0,61325.0,64.56
30.06690263748169,7,16.0,61325.0,65.34
30.758232831954956,7,8.0,61325.0,64.56
31.43521213531494,7,16.0,61325.0,64.66
32.08607602119446,7,15.0,61325.0,64.56
32.28188490867615,7,1.0,61325.0,64.66
33.42375349998474,8,12.0,61325.0,64.66
34.14446425437927,8,6.0,61325.0,64.76
34.883707761764526,8,15.0,61325.0,64.66
35.6035053730011,8,9.0,61325.0,64.56
35.781572103500366,8,0.0,61325.0,64.66
36.89756441116333,9,18.0,61325.0,65.05
37.5442259311676,9,17.0,61325.0,64.76
38.19132471084595,9,7.0,61325.0,64.95
38.88689994812012,9,15.0,61325.0,65.33
