backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
jax-keras,lstm,complex,mixed_bf16,100,64,46,2,0.03321051597595215,614.3355948925018,3.4281301498413086,81920.0
