epoch,loss,mae,val_loss,val_mae,epoch_time
0,0.23542280072047386,0.4245045830806096,0.1899814907556925,0.38323560739174867,1.3855068683624268
1,0.11615100972078464,0.29035274785609894,0.04602024474969277,0.1926443909223263,0.9134864807128906
2,0.05315617389149136,0.1855431971726594,0.02670483520397773,0.13854940006366143,0.8797752857208252
3,0.03636262763613536,0.1486044722482746,0.014220169888666043,0.09531193188367745,0.8999919891357422
4,0.02828943348823138,0.13201592738429704,0.010530276582218133,0.08081323290482545,0.898749589920044
5,0.0237603450688407,0.12235665500715927,0.008266050822268695,0.07075505312054585,0.8716144561767578
6,0.020706721115857363,0.11413505250289116,0.006554653688978691,0.06289226380296242,0.8719620704650879
7,0.018769361630634026,0.10721418578867559,0.0052710115873756316,0.05708918672723648,0.8796515464782715
8,0.01709249082745777,0.10224941041734484,0.004445436888207228,0.05201617800272428,0.8727076053619385
9,0.015454003909303819,0.0970351891477167,0.003658513884800367,0.04798148333644255,0.8599722385406494
10,0.014471075762017274,0.09393063440550993,0.0032154069317934606,0.04528367681763111,0.8873424530029297
11,0.014022353588155023,0.09245029068839403,0.0028255015331057785,0.0426411771048338,0.8962595462799072
12,0.013952630060368482,0.09086157505710919,0.0026782432194942464,0.04176550759718968,0.8988306522369385
13,0.013125759908745501,0.08839123148793056,0.0022627504554410013,0.03839138981241446,0.8986983299255371
14,0.012480938355840835,0.08588474437042519,0.0020470892837366615,0.03650610655164107,0.8980307579040527
15,0.012234552024668197,0.08483114532758425,0.0018645617872094496,0.03490627685991617,0.9014840126037598
16,0.011646145270608458,0.08268993550244673,0.0017780414215312935,0.03407882101451739,0.8954801559448242
17,0.011651863338264786,0.0819492289957441,0.0016356928763576807,0.0325469199854594,0.9002187252044678
18,0.011140791940744276,0.08013145216269257,0.001536533248443634,0.03154981972124332,0.9005615711212158
19,0.01105818528406046,0.07993340381869564,0.001520677878616903,0.031390317739584506,0.8952829837799072
20,0.010522885636116067,0.0786446522185464,0.0014116853708401322,0.030209909790219404,0.8985426425933838
21,0.010860379089681823,0.07837190465242774,0.0014089478735023965,0.029920318140051305,0.897475004196167
22,0.010505906898344372,0.07742108084997278,0.0013885521598590107,0.03027294050806608,0.8971776962280273
23,0.010043661541270989,0.07600684620348024,0.0012983793888288813,0.028800969131481953,0.8977670669555664
24,0.009617888348545005,0.07437090575695038,0.0013265084618559251,0.02949132999548545,0.8937046527862549
25,0.009309902011106411,0.07349933341237498,0.001310398060386666,0.02879006090836647,0.8871631622314453
26,0.009046536792690555,0.07175167160177673,0.0012561067735824066,0.028303358417290907,0.8912022113800049
27,0.009131358651858237,0.07267723924675841,0.0013323128357744561,0.028942306788685996,0.8958983421325684
28,0.009055530425322093,0.07164106724990739,0.0012189643964983332,0.02797894972639206,0.896381139755249
29,0.00867300276518052,0.07025596991549303,0.0012035283785408889,0.027611657069661677,0.8939704895019531
30,0.008471261017185486,0.06953771520451998,0.0011495257480046116,0.027012699164259128,0.8939731121063232
31,0.00818139930934082,0.06813865164179861,0.0013219789625742496,0.0288101040208951,0.8946840763092041
32,0.008066979995756238,0.06750215629092705,0.0011468559028938985,0.026720545947169647,0.8957600593566895
33,0.007806745208339926,0.06670825319065724,0.0011396895458277029,0.026685993784131147,0.8948462009429932
34,0.007451630561083647,0.0653157963382977,0.0011282405601097988,0.026598748536064074,0.8948454856872559
35,0.007243549116358253,0.06389059197663526,0.0011584746788661832,0.026835169547643416,0.8976666927337646
36,0.0070154946613596916,0.06325806369200165,0.0011451834505304503,0.026915378868579865,0.8622026443481445
37,0.0067252103917668634,0.061633999976846904,0.001113746965972659,0.026281089641344853,0.828383207321167
38,0.006430500800675356,0.06008874972201424,0.001114623280815207,0.026473222730251458,0.8311483860015869
39,0.00620386508770609,0.05956359249022272,0.0010418273248853018,0.025384753178327512,0.8314909934997559
40,0.005782099062703366,0.05728675825176416,0.0011129179888834746,0.026147808831853744,0.8253545761108398
41,0.006032000514276234,0.05862742646332876,0.0010333818902906317,0.02520790323615074,0.8260064125061035
42,0.005634600997982938,0.05671885524542979,0.001038247025392663,0.025365851007592984,0.8270595073699951
43,0.0056912969038994225,0.05656437104406916,0.001060138201305213,0.025586027460984696,0.8250942230224609
44,0.005575667999190405,0.05606771518050888,0.0011078664415086119,0.02622007296826595,0.8257691860198975
45,0.005253504378215214,0.054496778497173465,0.0010202437869082086,0.025107812088651534,0.8240807056427002
46,0.005212893564380521,0.05444873828026983,0.0010192916215134736,0.025131091905327942,0.8237988948822021
47,0.004982788201973394,0.053638790653627595,0.0010108311499397343,0.025020389411693964,0.8217694759368896
48,0.004930631569471716,0.05343560458241421,0.0010178540907919598,0.025090215584406488,0.8168871402740479
49,0.004819228638676397,0.052450279187824994,0.001072467859977713,0.02588086451093356,0.8207705020904541
50,0.004767390060020082,0.05217145643208498,0.0010284211170167113,0.0252906155700867,0.8657617568969727
51,0.004697738712607527,0.05189500507657175,0.0009897353846985751,0.024830138645110987,0.8977901935577393
52,0.004641942585025121,0.05151444151537654,0.0009964351133347894,0.02489747202549225,0.9010722637176514
53,0.004601632759411946,0.051122460721267596,0.0010027107334910678,0.024961807645666294,0.8966519832611084
54,0.004505656183881248,0.050734112269164605,0.0009805766480545013,0.024621231529193047,0.8943414688110352
55,0.004382697097888148,0.05003975787096553,0.0009709696810788069,0.024590804599798642,0.8947665691375732
56,0.00444159345028715,0.05012579050696926,0.0009797763613721307,0.024651281631145723,0.8986890316009521
57,0.004137841103609974,0.048720336668653254,0.0010780455717721428,0.02598919752889719,0.8958406448364258
58,0.004281015312845278,0.049206841829014414,0.00094679144408124,0.02428009771765807,0.8604576587677002
59,0.00408811208843771,0.04845199110791271,0.0009445238034599102,0.02420617028688773,0.8263580799102783
60,0.004118650960506021,0.048435664701241034,0.0009171902381170255,0.02376943726379138,0.8485491275787354
61,0.003927889166480321,0.047337660336016135,0.0009077323678260049,0.023660745471715927,0.9569706916809082
62,0.003984515509211722,0.04734199425136602,0.0009127055527642369,0.02382468804717064,0.9189865589141846
63,0.0039528796570030625,0.04741757852887666,0.0009292794498973168,0.024068716292579968,0.9192876815795898
64,0.0038226536830116846,0.04636131739818755,0.0008809684510103976,0.023323103642234437,0.9193768501281738
65,0.0038857884276773274,0.04669686549423653,0.0009162166881231734,0.02378090738486021,0.9311375617980957
66,0.0038071870839763663,0.04599704926856506,0.000883996280698249,0.023431741990722142,0.9228634834289551
67,0.0038212302419713432,0.04630055609676573,0.0008615305086072439,0.02309717629582454,0.9132392406463623
68,0.0038154403611523227,0.04620264035960039,0.0008469527894750428,0.02285818836818903,0.9186158180236816
69,0.0036962874733877404,0.04577443486562482,0.0008831247478389206,0.023293729967031725,0.9566686153411865
70,0.003639811316482079,0.0449431000944273,0.000835931656929927,0.022710237986384295,1.0188970565795898
71,0.0036511944231784176,0.04524348608367605,0.0008310416059640164,0.02256940849698507,1.0217080116271973
72,0.0036567663227748356,0.044955075798947135,0.0008460647092224696,0.022774999388135396,1.0102200508117676
73,0.0036367544923035177,0.04509107720244814,0.0008385338438436007,0.022788933215615075,1.0196964740753174
74,0.003586311517053364,0.04481129159713969,0.0008154034619040501,0.022411835690339405,1.019439935684204
75,0.00347711878216446,0.04396862621752568,0.0008071929273100045,0.022119728084176015,1.0186703205108643
76,0.003574951209794776,0.044432595648147444,0.0007945453801837105,0.02203024331575785,1.0212657451629639
77,0.00344732495162774,0.043838150454340155,0.0008301702089225635,0.02255181576579045,1.018181324005127
78,0.0034369698777380916,0.043663900115607696,0.0008060841071897019,0.02234094303387862,1.0161104202270508
79,0.0034283637708731364,0.0439261578851276,0.0008084832911546796,0.022412068903064117,1.004744529724121
80,0.0035015926919130173,0.043841717649757125,0.0008042082175588569,0.02238799101458146,0.904832124710083
81,0.0035929695521998736,0.044413693640151145,0.0007642208835862291,0.021555747502507307,0.9072244167327881
82,0.003472539839869434,0.043507519051616574,0.0007447019265666127,0.0211621965162265,0.9015214443206787
83,0.0033889387397923404,0.04308881789997772,0.000795593035992426,0.02209070859811245,0.8973476886749268
84,0.0033933612917561406,0.04351191372139218,0.0008336407795118598,0.02293948533061223,0.8971951007843018
85,0.0033834073412301086,0.042966251744440305,0.0007509672641157148,0.021384183986064714,0.8973798751831055
86,0.0033334913745488005,0.04272268691824542,0.0008129571394350093,0.02258244787271206,0.8899250030517578
87,0.0033388895523033023,0.042694934425346644,0.0008217699986954147,0.022766271367287025,0.8911662101745605
88,0.0032307339651096198,0.041965133487534376,0.0007548050429576483,0.021554127765389588,0.900322437286377
89,0.0033201737197139014,0.042609761733515765,0.0007431829998938319,0.02109902065533858,0.8973031044006348
90,0.0032978111124930924,0.04270235925085015,0.0007414977403524786,0.021325921735320337,0.8929610252380371
91,0.003354166984345396,0.04265589315306257,0.0007411798563761971,0.021341734685194798,0.9030194282531738
92,0.003251521288342544,0.04195740775285679,0.0007552315289966571,0.0215168957813428,0.8937697410583496
93,0.0032276606056436804,0.041432362969642804,0.0007329463633374335,0.02121976080040137,0.7930886745452881
94,0.0032433317241224425,0.04205526443727223,0.0007447568529572051,0.021370165050029755,0.8003852367401123
