backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
jax-keras,cnn,simple,mixed_bf16,100,64,44,2,0.030415058135986328,208.85701990127563,2.444371461868286,81920.0
