backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
jax,lstm,complex,mixed_fp16,100,64,42,2,8.212735891342163,826.2995166778564,4.625189781188965,81920.0
