timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power
2.078413486480713,0,62065.1875,63.463
3.079498052597046,0,62065.1875,64.048
4.080603361129761,0,62083.1875,63.853
5.08106803894043,2,62083.1875,65.388
6.082101345062256,10,62083.1875,65.485
7.083175182342529,0,62085.1875,63.755
8.084283828735352,0,62085.1875,63.658
9.085549116134644,0,62085.1875,63.353
10.08615255355835,9,62085.1875,65.291
11.087195873260498,10,62087.1875,65.291
12.088242292404175,6,62087.1875,64.999
13.089073657989502,10,62087.1875,65.523
14.090112447738647,10,62087.1875,65.439
15.091005802154541,7,62087.1875,65.133
16.092067003250122,9,62087.1875,64.938
17.093097448349,9,62087.1875,65.438
18.09414029121399,5,62087.1875,65.522
19.095316171646118,9,62087.1875,64.744
20.096375226974487,10,62087.1875,65.522
21.097416877746582,8,62087.1875,65.341
22.09856653213501,9,62087.1875,65.036
23.099612712860107,10,62087.1875,65.425
24.100950002670288,7,62087.1875,66.033
25.101990699768066,10,62087.1875,65.328
26.103032112121582,10,62087.1875,65.522
27.104071378707886,10,62087.1875,65.729
28.105161905288696,5,62087.1875,65.522
29.10619831085205,10,62087.1875,65.23
30.107292413711548,10,62087.1875,65.619
31.108392238616943,7,62087.1875,65.328
32.109429597854614,10,62087.1875,64.938
33.11051654815674,10,62087.1875,65.522
34.11164951324463,10,62087.1875,65.522
35.112711668014526,6,62087.1875,65.425
36.1139612197876,10,62087.1875,65.328
37.11500287055969,9,62087.1875,65.536
38.11617565155029,10,62087.1875,65.632
39.11728000640869,9,62087.1875,64.938
40.11854600906372,9,62087.1875,65.438
41.1195752620697,10,62087.1875,65.717
42.12073636054993,4,62087.1875,65.619
43.121864795684814,10,62087.1875,65.23
44.12290000915527,10,62087.1875,66.52
45.12393641471863,10,62087.1875,66.618
46.12516140937805,6,62087.1875,66.813
47.12619638442993,10,62087.1875,66.228
48.12723135948181,10,62087.1875,66.618
49.12828969955444,10,62087.1875,66.728
50.12933874130249,10,62087.1875,65.923
51.13010621070862,7,62087.1875,63.965
52.13123631477356,10,62087.1875,65.717
53.1323037147522,10,62087.1875,65.827
54.133360385894775,4,62087.1875,65.729
55.134490728378296,10,62087.1875,65.328
56.13554096221924,10,62087.1875,65.717
57.13659691810608,10,62087.1875,66.715
58.13784337043762,8,62087.1875,66.022
59.13893365859985,9,62087.1875,65.425
60.14000129699707,10,62087.1875,66.033
61.1410551071167,10,62087.1875,66.033
62.14217662811279,8,62087.1875,66.033
63.14323616027832,9,62087.1875,65.619
64.14430522918701,10,62087.1875,65.924
65.14536023139954,11,62087.1875,66.715
66.14664053916931,10,62087.1875,67.02
