timestamp,gpu_2_utilization,gpu_2_memory_used,gpu_2_power,epoch
22.335098266601562,21.0,1099.0,64.76,0.0
23.621828317642212,14.0,1099.0,64.76,0.0
24.96834421157837,7.0,1099.0,64.95,0.0
75.84784579277039,7.0,1101.0,65.74,
76.05997562408447,7.0,1101.0,65.65,
76.27323412895203,7.0,1101.0,65.65,
76.48638701438904,7.0,1101.0,65.74,
77.83373188972473,14.0,1101.0,65.74,1.0
79.20644164085388,10.0,1101.0,65.96,1.0
80.5735719203949,21.0,1101.0,65.45,1.0
81.9259569644928,20.0,1101.0,66.44,
82.149001121521,5.0,1101.0,65.84,
82.37275075912476,5.0,1101.0,65.65,
82.59088206291199,5.0,1101.0,65.55,
84.02554702758789,10.0,1101.0,66.05,2.0
85.33405065536499,22.0,1101.0,65.65,2.0
86.78163027763367,22.0,1101.0,65.55,2.0
88.18974161148071,21.0,1101.0,65.56,
88.43474197387695,7.0,1101.0,65.86,
88.66249108314514,7.0,1101.0,65.55,
88.9009599685669,7.0,1101.0,65.44,
90.26744771003723,12.0,1101.0,65.54,3.0
91.6262845993042,23.0,1101.0,65.44,3.0
93.21718096733093,4.0,1101.0,65.65,3.0
94.87609601020813,8.0,1101.0,65.55,
95.14091777801514,7.0,1101.0,65.54,
95.4024133682251,5.0,1101.0,65.55,
95.66709542274475,7.0,1101.0,65.55,
97.30654454231262,11.0,1101.0,65.54,4.0
98.94568419456482,13.0,1101.0,65.74,4.0
100.58212852478027,17.0,1101.0,65.96,4.0
102.25487852096558,4.0,1101.0,65.74,
102.52317118644714,7.0,1101.0,65.65,
102.78664565086365,7.0,1101.0,65.76,
103.0553503036499,4.0,1101.0,65.65,
104.7984127998352,15.0,1101.0,65.94,5.0
106.43502879142761,19.0,1101.0,65.65,5.0
108.06927418708801,18.0,1101.0,65.54,5.0
109.75281500816345,9.0,1101.0,65.74,
110.0128390789032,7.0,1101.0,66.05,
110.27643752098083,4.0,1101.0,65.84,
110.53896236419678,7.0,1101.0,65.74,
112.25829553604126,19.0,1101.0,65.74,6.0
113.86895942687988,19.0,1101.0,65.84,6.0
115.5163631439209,5.0,1101.0,65.45,6.0
117.2134461402893,12.0,1101.0,65.76,
117.47899580001831,6.0,1101.0,65.74,
117.74078130722046,6.0,1101.0,65.86,
118.0058491230011,7.0,1101.0,65.74,
119.6913731098175,18.0,1101.0,65.24,7.0
121.34758305549622,6.0,1101.0,65.34,7.0
122.97513270378113,8.0,1101.0,65.56,7.0
124.63311171531677,11.0,1101.0,65.45,
124.8920087814331,7.0,1101.0,65.34,
125.15542125701904,5.0,1101.0,65.15,
125.41183066368103,7.0,1101.0,65.34,
127.05637097358704,13.0,1101.0,65.15,8.0
128.63329982757568,11.0,1101.0,65.34,8.0
130.216233253479,9.0,1101.0,65.34,8.0
131.84783458709717,10.0,1101.0,65.25,
132.10869717597961,7.0,1101.0,65.86,
132.36503887176514,3.0,1101.0,65.44,
132.62960124015808,7.0,1101.0,65.45,
134.28964185714722,14.0,1101.0,65.25,9.0
135.88574290275574,13.0,1101.0,65.45,9.0
137.47834706306458,12.0,1101.0,65.34,9.0
139.10756039619446,13.0,1101.0,65.45,
139.3654375076294,6.0,1101.0,65.44,
139.6236710548401,6.0,1101.0,65.55,
139.88429641723633,7.0,1101.0,65.44,
141.52780294418335,16.0,1101.0,65.34,10.0
143.11315894126892,13.0,1101.0,65.54,10.0
144.7053632736206,12.0,1101.0,65.55,10.0
146.3380744457245,13.0,1101.0,65.54,
146.60101985931396,6.0,1101.0,65.54,
146.85504245758057,6.0,1101.0,65.44,
147.11556243896484,7.0,1101.0,65.65,
148.7829909324646,17.0,1101.0,65.95,11.0
150.3971381187439,18.0,1101.0,65.65,11.0
151.99922394752502,18.0,1101.0,66.14,11.0
153.65874528884888,4.0,1101.0,65.74,
153.92054390907288,7.0,1101.0,65.55,
154.18394708633423,7.0,1101.0,65.95,
154.4435966014862,5.0,1101.0,65.65,
156.07884311676025,5.0,1101.0,65.55,12.0
157.65419006347656,19.0,1101.0,65.74,12.0
159.22562456130981,18.0,1101.0,65.74,12.0
160.85112166404724,18.0,1101.0,65.95,
161.1116464138031,6.0,1101.0,65.74,
161.37142062187195,7.0,1101.0,65.76,
161.63218092918396,7.0,1101.0,66.24,
163.27483534812927,19.0,1101.0,65.84,13.0
164.86993741989136,19.0,1101.0,65.95,13.0
166.44177174568176,17.0,1101.0,65.95,13.0
168.08586502075195,18.0,1101.0,65.85,
168.34330224990845,6.0,1101.0,65.95,
168.60439658164978,7.0,1101.0,65.85,
168.85980010032654,7.0,1101.0,66.24,
170.53657913208008,5.0,1101.0,66.05,14.0
172.13230776786804,19.0,1101.0,66.05,14.0
173.72608876228333,19.0,1101.0,66.05,14.0
175.35635328292847,5.0,1101.0,66.15,
175.61694622039795,7.0,1101.0,66.05,
175.87699604034424,7.0,1101.0,66.15,
176.13437628746033,4.0,1101.0,66.05,
177.78546667099,7.0,1101.0,66.24,15.0
179.35814785957336,20.0,1101.0,66.14,15.0
180.93502283096313,19.0,1101.0,65.95,15.0
182.58463168144226,5.0,1101.0,66.15,
182.84517359733582,7.0,1101.0,66.05,
183.1030023097992,7.0,1101.0,66.15,
183.36110615730286,5.0,1101.0,66.15,
185.0801305770874,13.0,1101.0,66.15,16.0
186.69264030456543,13.0,1101.0,65.65,16.0
188.30857753753662,14.0,1101.0,65.65,16.0
189.99931144714355,4.0,1101.0,65.74,
190.27454137802124,7.0,1101.0,65.65,
190.53464913368225,7.0,1101.0,65.95,
190.8129072189331,4.0,1101.0,65.74,
192.55413579940796,16.0,1101.0,66.44,17.0
194.2578661441803,8.0,1101.0,65.85,17.0
195.83430576324463,5.0,1101.0,65.84,17.0
197.47411465644836,8.0,1101.0,66.14,
197.73222303390503,7.0,1101.0,65.76,
197.9881556034088,7.0,1101.0,65.74,
198.24502277374268,5.0,1101.0,65.74,
199.86372303962708,6.0,1101.0,65.95,18.0
201.42847418785095,19.0,1101.0,65.74,18.0
202.99669003486633,18.0,1101.0,66.14,18.0
204.62675666809082,19.0,1101.0,65.95,
204.88549876213074,6.0,1101.0,65.95,
205.14265871047974,7.0,1101.0,66.14,
205.40290093421936,7.0,1101.0,66.15,
207.0411081314087,19.0,1101.0,65.95,19.0
208.62280201911926,19.0,1101.0,66.34,19.0
210.20203351974487,16.0,1101.0,65.95,19.0
211.82574081420898,17.0,1101.0,66.14,
212.08359742164612,4.0,1101.0,65.84,
212.3436782360077,7.0,1101.0,65.74,
212.6009123325348,7.0,1101.0,65.95,
214.23232126235962,17.0,1101.0,66.05,20.0
215.80629706382751,14.0,1101.0,65.95,20.0
217.38598322868347,12.0,1101.0,66.05,20.0
219.0299310684204,14.0,1101.0,66.05,
219.29121208190918,5.0,1101.0,65.95,
