backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
jax-keras,lstm,complex,mixed_fp16,100,64,42,2,0.0875241756439209,2945.472318172455,236.63880062103271,81920.0
