backend,model_type,model_complexity,precision,epochs,batch_size,seed,gpu_ids,definition_time,training_time,testing_time,gpu_2_memory_total
tf-keras,cnn,complex,mixed_bf16,100,64,44,2,5.174683332443237,513.1512866020203,4.390032052993774,81920.0
